size,method,step,tokens_per_step,training_tokens,backward_multiplier,attention_projection_flops_per_token,attention_core_flops_per_token,active_ffn_flops_per_token,router_flops_per_token,lm_head_flops_per_token,forward_flops_per_token,training_flops,log10_training_flops,metric,value
L,baseline,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,test_loss,3.411034413446779
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:arc_challenge:acc_norm,0.2508532423208191
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:arc_easy:acc_norm,0.4659090909090909
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:hellaswag:acc_norm,0.3381796454889464
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:lambada_openai:acc,0.32156025616145933
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:piqa:acc_norm,0.6545157780195865
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:race:acc,0.49635184434535873
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:siqa:acc,0.38485158648925283
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream:winogrande:acc,0.5224940805051302
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,downstream_macro_accuracy,0.4293394405299555
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,train_loss,3.4122268176078796
L,proposed,20000,262144,5242880000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.337501591109632e+19,19.368751915163763,test_loss,3.4835017363696505
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:arc_challenge:acc_norm,0.25597269624573377
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:arc_easy:acc_norm,0.4882154882154882
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:hellaswag:acc_norm,0.3994224258115913
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:lambada_openai:acc,0.4187851736852319
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:piqa:acc_norm,0.6882480957562568
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:race:acc,0.49979732468585325
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:siqa:acc,0.394575230296827
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:winogrande:acc,0.5114443567482242
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream_macro_accuracy,0.4570575989306508
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,train_loss,3.1871389889717103
L,baseline,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,test_loss,3.2299467964955437
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:arc_challenge:acc_norm,0.27474402730375425
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:arc_easy:acc_norm,0.5092592592592593
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:hellaswag:acc_norm,0.3846843258315077
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:lambada_openai:acc,0.39918494081117795
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:piqa:acc_norm,0.6588683351468988
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:race:acc,0.49513579246047834
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:siqa:acc,0.3940634595701126
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream:winogrande:acc,0.5098658247829518
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,downstream_macro_accuracy,0.45322574564576756
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,train_loss,3.2420827555656433
L,proposed,44000,262144,11534336000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,5.14250350044119e+19,19.71117459598597,test_loss,3.294939967777256
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:arc_challenge:acc_norm,0.26706484641638223
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:arc_easy:acc_norm,0.49663299663299665
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:hellaswag:acc_norm,0.4117705636327425
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:lambada_openai:acc,0.443042887638269
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:piqa:acc_norm,0.690424374319913
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:race:acc,0.5040535062829348
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:siqa:acc,0.39969293756397134
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:winogrande:acc,0.5351223362273086
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream_macro_accuracy,0.4684755560893148
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,train_loss,3.1472131848335265
L,baseline,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,test_loss,3.1951770950272635
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:arc_challenge:acc_norm,0.2687713310580205
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:arc_easy:acc_norm,0.5113636363636364
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:hellaswag:acc_norm,0.3999203345947023
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:lambada_openai:acc,0.4232485930525907
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:piqa:acc_norm,0.6789989118607181
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:race:acc,0.5006080259424402
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:siqa:acc,0.3925281473899693
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream:winogrande:acc,0.489344909234412
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,downstream_macro_accuracy,0.4580979861870612
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,train_loss,3.201367526054382
L,proposed,84000,262144,22020096000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,9.817506682660454e+19,19.992001205561664,test_loss,3.2588164552332484
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:arc_challenge:acc_norm,0.2593856655290102
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:arc_easy:acc_norm,0.5147306397306397
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:hellaswag:acc_norm,0.4312885879306911
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:lambada_openai:acc,0.46671841645643314
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:piqa:acc_norm,0.6942328618063112
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:race:acc,0.5066882853668423
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:siqa:acc,0.39969293756397134
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:winogrande:acc,0.5209155485398579
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream_macro_accuracy,0.4742066178654696
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,train_loss,3.095401940345764
L,baseline,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,test_loss,3.1528418532564495
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:arc_challenge:acc_norm,0.2858361774744027
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:arc_easy:acc_norm,0.5345117845117845
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:hellaswag:acc_norm,0.41435968930491934
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:lambada_openai:acc,0.4401319619639045
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:piqa:acc_norm,0.6811751904243744
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:race:acc,0.5020267531414674
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:siqa:acc,0.3976458546571136
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream:winogrande:acc,0.516179952644041
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,downstream_macro_accuracy,0.47148342051525094
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,train_loss,3.1480942583084106
L,proposed,172000,262144,45088768000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,2.0102513683542835e+20,20.30325036640733,test_loss,3.2116820259877312
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:arc_challenge:acc_norm,0.27474402730375425
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:arc_easy:acc_norm,0.5164141414141414
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:hellaswag:acc_norm,0.4584744074885481
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:lambada_openai:acc,0.48301960023287405
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:piqa:acc_norm,0.6953210010881393
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:race:acc,0.5054722334819619
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:siqa:acc,0.4068577277379734
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:winogrande:acc,0.5256511444356748
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream_macro_accuracy,0.48324428539788344
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,train_loss,3.0541369795799254
L,baseline,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,test_loss,3.093814219664036
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:arc_challenge:acc_norm,0.2773037542662116
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:arc_easy:acc_norm,0.5500841750841751
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:hellaswag:acc_norm,0.4439354710217088
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:lambada_openai:acc,0.46594216960993595
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:piqa:acc_norm,0.6953210010881393
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:race:acc,0.5006080259424402
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:siqa:acc,0.3986693961105425
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream:winogrande:acc,0.5043409629044988
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,downstream_macro_accuracy,0.4795256195034565
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,train_loss,3.1023243999481203
L,proposed,344000,262144,90177536000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.020502736708567e+20,20.60428036207131,test_loss,3.146421975054699
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:arc_challenge:acc_norm,0.2696245733788396
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:arc_easy:acc_norm,0.531986531986532
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:hellaswag:acc_norm,0.4587731527584147
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:lambada_openai:acc,0.48961769842810016
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:piqa:acc_norm,0.6953210010881393
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:race:acc,0.5056749087961087
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:siqa:acc,0.4053224155578301
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:winogrande:acc,0.5169692186266772
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream_macro_accuracy,0.4841611875775802
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,train_loss,3.0696099472045897
L,baseline,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,test_loss,3.0913709414902555
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:arc_challenge:acc_norm,0.28924914675767915
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:arc_easy:acc_norm,0.5521885521885522
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:hellaswag:acc_norm,0.4442342162915754
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:lambada_openai:acc,0.45915000970308556
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:piqa:acc_norm,0.6964091403699674
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:race:acc,0.5012160518848804
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:siqa:acc,0.39969293756397134
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream:winogrande:acc,0.500394632991318
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,downstream_macro_accuracy,0.4803168359688787
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,train_loss,3.118415565490723
L,proposed,352000,262144,92274688000,3.0,352321536.0,117555200.0,704643072.0,458752.0,311164928.0,1486143488.0,4.114002800352952e+20,20.614264582977913,test_loss,3.1447761886164125
