variant,seed,step,slot,block_start_index,top1_expert,runner_up_expert,final_dominant_expert_for_slot,common_argmax_expert,common_predicts_final_expert,total_margin,reconstructed_margin,reconstruction_error,common_margin,slot_margin,position_margin,residual_margin,common_margin_abs_frac,slot_margin_abs_frac,position_margin_abs_frac,residual_margin_abs_frac,dominant_component
P1_clean_baseline,20260525,5,1,9,2,1,2,2,1,1.3014087677001953,1.3014087593182921,8.381903171539307e-09,1.2441779375076294,-0.010983260348439217,0.056521378457546234,0.011692703701555729,0.9560239398926885,0.008439516177417842,0.04343091875539525,0.008984651088695731,common
P1_clean_baseline,20260525,5,2,0,2,1,2,2,1,0.9607797265052795,0.960779688321054,3.818422555923462e-08,1.2441779375076294,-0.008882214315235615,-0.22752133011817932,-0.04699470475316048,1.2949668932265845,0.009244797813900174,0.23680904565478367,0.04891308950085578,common
P1_clean_baseline,20260525,5,2,1,2,1,2,2,1,1.2111597061157227,1.2111598765477538,1.7043203115463257e-07,1.2441779375076294,-0.008882214315235615,-0.04290919750928879,0.01877335086464882,1.0272616660091827,0.007333644167969823,0.03542819109042333,0.015500309967259662,common
P1_clean_baseline,20260525,5,2,2,2,1,2,2,1,1.2436164617538452,1.2436164328828454,2.8870999813079834e-08,1.2441779375076294,-0.008882214315235615,-0.004433423280715942,0.012754132971167564,1.0004514862669094,0.00714224569101411,0.0035649441906418495,0.010255680399389929,common
P1_clean_baseline,20260525,5,2,3,2,1,2,2,1,1.257798433303833,1.2577984938398004,6.05359673500061e-08,1.2441779375076294,-0.008882214315235615,0.01447804644703865,0.008024724200367928,0.9891711617413714,0.007061715200189021,0.01151062528278833,0.00637997630454154,common
P1_clean_baseline,20260525,5,2,4,2,1,2,2,1,1.2667258977890015,1.2667259331792593,3.5390257835388184e-08,1.2441779375076294,-0.008882214315235615,0.026528339833021164,0.0049018701538443565,0.9821998110872066,0.007011946570871424,0.020942446885569233,0.0038697165364664087,common
P1_clean_baseline,20260525,5,2,5,2,1,2,2,1,1.2733135223388672,1.2733136364258826,1.1408701539039612e-07,1.2441779375076294,-0.008882214315235615,0.035231322050094604,0.0027865911833941936,0.9771182946539981,0.006975669510617032,0.027669008010988896,0.0021884564441565692,common
P1_clean_baseline,20260525,5,2,6,2,1,2,2,1,1.2786383628845215,1.278638326562941,3.632158041000366e-08,1.2441779375076294,-0.008882214315235615,0.04207084700465202,0.0012717563658952713,0.9730491228973048,0.006946619601806676,0.03290285058375931,0.0009946177142896567,common
P1_clean_baseline,20260525,5,2,7,2,1,2,2,1,1.2832201719284058,1.2832201858982444,1.3969838619232178e-08,1.2441779375076294,-0.008882214315235615,0.047659438103437424,0.0002650246024131775,0.9695747968471348,0.006921816309891345,0.03714049946067748,0.00020653088862755497,common
P1_clean_baseline,20260525,5,2,8,2,1,2,2,1,1.287062168121338,1.2870622519403696,8.381903171539307e-08,1.2441779375076294,-0.008882214315235615,0.052375294268131256,-0.0006087655201554298,0.9666805289784063,0.00690115406639646,0.04069367864691488,0.00047298843461774287,common
P1_clean_baseline,20260525,5,2,9,2,1,2,2,1,1.2906423807144165,1.2906423415988684,3.91155481338501e-08,1.2441779375076294,-0.008882214315235615,0.056521378457546234,-0.0011747600510716438,0.963998979189675,0.006882010422065168,0.04379321437303154,0.0009102134476797301,common
P1_clean_baseline,20260525,5,3,0,2,1,2,2,1,0.9342540502548218,0.9342540614306927,1.1175870895385742e-08,1.2441779375076294,-0.061138831079006195,-0.22752133011817932,-0.021263714879751205,1.3317340579559431,0.06544133371680895,0.24353261305757457,0.022760099219212845,common
P1_clean_baseline,20260525,5,3,1,2,1,2,2,1,1.1098686456680298,1.1098685711622238,7.450580596923828e-08,1.2441779375076294,-0.061138831079006195,-0.04290919750928879,-0.030261337757110596,1.1210136824423569,0.055086546788792955,0.03866150978926137,0.027265692994594238,common
P1_clean_baseline,20260525,5,3,2,2,1,2,2,1,1.163219928741455,1.1632199082523584,2.0489096641540527e-08,1.2441779375076294,-0.061138831079006195,-0.004433423280715942,-0.01538577489554882,1.0695981961500323,0.052559992799603515,0.003811337109322638,0.013226883855227144,common
P1_clean_baseline,20260525,5,3,3,2,1,2,2,1,1.1925721168518066,1.192572052590549,6.426125764846802e-08,1.2441779375076294,-0.061138831079006195,0.01447804644703865,-0.004945100285112858,1.043272704372842,0.05126635967341129,0.01214018527052125,0.0041465838545404745,common
P1_clean_baseline,20260525,5,3,4,2,1,2,2,1,1.211869478225708,1.2118694535456598,2.468004822731018e-08,1.2441779375076294,-0.061138831079006195,0.026528339833021164,0.002302007284015417,1.0266600156720045,0.05045001312230361,0.021890426576186384,0.00189955050884339,common
P1_clean_baseline,20260525,5,3,5,2,1,2,2,1,1.2257248163223267,1.2257247432135046,7.310882210731506e-08,1.2441779375076294,-0.061138831079006195,0.035231322050094604,0.007454314734786749,1.0150548646315816,0.049879736678945255,0.02874325589311548,0.006081556508868546,common
P1_clean_baseline,20260525,5,3,6,2,1,2,2,1,1.2366037368774414,1.2366037964820862,5.960464477539063e-08,1.2441779375076294,-0.061138831079006195,0.04207084700465202,0.011493843048810959,1.0061250022172128,0.04944092376219756,0.03402128406217296,0.009294685683090494,common
P1_clean_baseline,20260525,5,3,7,2,1,2,2,1,1.2452037334442139,1.2452038750052452,1.4156103134155273e-07,1.2441779375076294,-0.061138831079006195,0.047659438103437424,0.014505330473184586,0.9991762023281546,0.049099460142074225,0.03827440990046839,0.011648961598487238,common
P1_clean_baseline,20260525,5,3,8,2,1,2,2,1,1.2524559497833252,1.252456072717905,1.2293457984924316e-07,1.2441779375076294,-0.061138831079006195,0.052375294268131256,0.01704167202115059,0.9933905761099798,0.04881515480810579,0.04181807294475481,0.013606603908184394,common
P1_clean_baseline,20260525,5,3,9,2,1,2,2,1,1.2586188316345215,1.258618801832199,2.9802322387695312e-08,1.2441779375076294,-0.061138831079006195,0.056521378457546234,0.019058316946029663,0.9885263959477404,0.048576129279432015,0.044907462876702726,0.015142246776396421,common
P1_clean_baseline,20260525,10,0,0,2,1,2,2,1,2.04852294921875,2.0485230088233948,5.960464477539063e-08,1.9144537448883057,0.23918336629867554,-0.2537555694580078,0.1486414670944214,0.9345532329127313,0.11675893911263892,0.12387245627625659,0.07256031334728719,common
P1_clean_baseline,20260525,10,0,1,2,1,2,2,1,2.148266077041626,2.1482661366462708,5.960464477539063e-08,1.9144537448883057,0.23918336629867554,-0.07926075160503387,0.07388977706432343,0.8911623031001341,0.11133786864430434,0.03689522096545123,0.03439507696647937,common
P1_clean_baseline,20260525,10,0,2,2,1,2,2,1,2.156649589538574,2.156649986281991,3.9674341678619385e-07,1.9144537448883057,0.23918336629867554,-0.030416423454880714,0.03342929854989052,0.8876981008759576,0.110905066571269,0.014103553772677767,0.015500570288306726,common
P1_clean_baseline,20260525,10,0,3,2,1,2,2,1,2.1613454818725586,2.161345916101709,4.3422915041446686e-07,1.9144537448883057,0.23918336629867554,0.0006665748078376055,0.007042230106890202,0.885769425084994,0.11066410636556379,0.00030840733858989296,0.003258262117719799,common
P1_clean_baseline,20260525,10,0,4,2,1,2,2,1,2.1647226810455322,2.164722782559693,1.0151416063308716e-07,1.9144537448883057,0.23918336629867554,0.023584306240081787,-0.012498634867370129,0.8843875299369294,0.11049145851012802,0.010894839531450227,0.005773781083743002,common
P1_clean_baseline,20260525,10,0,5,2,1,2,2,1,2.1674726009368896,2.1674727108329535,1.0989606380462646e-07,1.9144537448883057,0.23918336629867554,0.04180346429347992,-0.027967864647507668,0.8832654881361746,0.11035127558027195,0.019286732517592324,0.012903445531638353,common
P1_clean_baseline,20260525,10,0,6,2,1,2,2,1,2.1697540283203125,2.169754222035408,1.9371509552001953e-07,1.9144537448883057,0.23918336629867554,0.05680156871676445,-0.04068445786833763,0.8823367625547656,0.11023524472211088,0.026178805512225116,0.018750723509352342,common
P1_clean_baseline,20260525,10,0,7,2,1,2,2,1,2.1716151237487793,2.171615481376648,3.5762786865234375e-07,1.9144537448883057,0.23918336629867554,0.06959539651870728,-0.05161702632904053,0.8815805913082124,0.11014077203781031,0.03204775825956088,0.02376895692268709,common
P1_clean_baseline,20260525,10,0,8,2,1,2,2,1,2.173241138458252,2.1732412725687027,1.341104507446289e-07,1.9144537448883057,0.23918336629867554,0.08064418286085129,-0.06104002147912979,0.8809209944582882,0.11005836493062054,0.0371077932557738,0.028087090934802113,common
P1_clean_baseline,20260525,10,0,9,2,1,2,2,1,2.1747796535491943,2.174779959022999,3.0547380447387695e-07,1.9144537448883057,0.23918336629867554,0.09033754467964172,-0.06919469684362411,0.8802978001766559,0.10998050579898214,0.04153871153439052,0.03181687704807236,common
P1_clean_baseline,20260525,10,1,0,2,1,2,2,1,1.3044307231903076,1.3044308722019196,1.4901161193847656e-07,1.9144537448883057,-0.2538680136203766,-0.2537555694580078,-0.10239928960800171,1.4676545951064661,0.19461977482367146,0.19453357311102415,0.0785011329367948,common
P1_clean_baseline,20260525,10,1,1,2,1,2,2,1,1.471588373184204,1.4715884774923325,1.043081283569336e-07,1.9144537448883057,-0.2538680136203766,-0.07926075160503387,-0.10973650217056274,1.300943782768435,0.17251292429761472,0.053860680778233166,0.07457010681126565,common
P1_clean_baseline,20260525,10,1,2,2,1,2,2,1,1.5671632289886475,1.567163249477744,2.0489096641540527e-08,1.9144537448883057,-0.2538680136203766,-0.030416423454880714,-0.06300605833530426,1.2216045587821625,0.16199206880588163,0.01940858673318263,0.04020389016909526,common
P1_clean_baseline,20260525,10,1,3,2,1,2,2,1,1.6350529193878174,1.635053037898615,1.1851079761981964e-07,1.9144537448883057,-0.2538680136203766,0.0006665748078376055,-0.02619926817715168,1.1708818241828522,0.15526593091276072,0.00040767781882385725,0.016023498607593074,common
P1_clean_baseline,20260525,10,1,4,2,1,2,2,1,1.6871455907821655,1.6871454881038517,1.026783138513565e-07,1.9144537448883057,-0.2538680136203766,0.023584306240081787,0.0029754505958408117,1.134729424270231,0.15047190651915385,0.013978821015172754,0.0017636003745600784,common
P1_clean_baseline,20260525,10,1,5,2,1,2,2,1,1.7290509939193726,1.7290513776242733,3.8370490074157715e-07,1.9144537448883057,-0.2538680136203766,0.04180346429347992,0.026662182062864304,1.1072280410589086,0.14682505866695955,0.024177114752827966,0.015420124771697501,common
P1_clean_baseline,20260525,10,1,6,2,1,2,2,1,1.7633464336395264,1.7633466869592667,2.5331974029541016e-07,1.9144537448883057,-0.2538680136203766,0.05680156871676445,0.045959386974573135,1.0856934907208764,0.14396944853110683,0.032212370543391565,0.02606373092535963,common
P1_clean_baseline,20260525,10,1,7,2,1,2,2,1,1.7923858165740967,1.7923859134316444,9.685754776000977e-08,1.9144537448883057,-0.2538680136203766,0.06959539651870728,0.06220478564500809,1.0681036009019114,0.14163692396629818,0.03882835708426296,0.03470502001846016,common
P1_clean_baseline,20260525,10,1,8,2,1,2,2,1,1.8172192573547363,1.8172193840146065,1.2665987014770508e-07,1.9144537448883057,-0.2538680136203766,0.08064418286085129,0.07598946988582611,1.0535072953580242,0.13970136657583276,0.04437779455311422,0.041816346364522555,common
P1_clean_baseline,20260525,10,1,9,2,1,2,2,1,1.8384734392166138,1.8384735733270645,1.341104507446289e-07,1.9144537448883057,-0.2538680136203766,0.09033754467964172,0.08755029737949371,1.0413279322131885,0.13808631019904835,0.04913725852799656,0.0476211924044981,common
P1_clean_baseline,20260525,10,2,0,2,1,2,2,1,1.6984963417053223,1.6984965577721596,2.1606683731079102e-07,1.9144537448883057,0.1545330137014389,-0.2537555694580078,-0.11673463135957718,1.1271462280372992,0.09098224700695255,0.14940012717556544,0.06872822065802828,common
P1_clean_baseline,20260525,10,2,1,2,1,2,2,1,1.9847416877746582,1.9847416831180453,4.6566128730773926e-09,1.9144537448883057,0.1545330137014389,-0.07926075160503387,-0.004984323866665363,0.9645858484661743,0.0778605168890795,0.0399350465066832,0.002511321194776692,common
P1_clean_baseline,20260525,10,2,2,2,1,2,2,1,2.0527076721191406,2.0527077885344625,1.1641532182693481e-07,1.9144537448883057,0.1545330137014389,-0.030416423454880714,0.014137453399598598,0.9326480194385854,0.07528252356649724,0.014817708272839408,0.0068872219808111335,common
P1_clean_baseline,20260525,10,2,3,2,1,2,2,1,2.0889718532562256,2.0889720723498613,2.1909363567829132e-07,1.9144537448883057,0.1545330137014389,0.0006665748078376055,0.01931873895227909,0.9164574151174482,0.07397563229995538,0.00031909228781544806,0.009247965175866601,common
P1_clean_baseline,20260525,10,2,4,2,1,2,2,1,2.1123180389404297,2.112318020313978,1.862645149230957e-08,1.9144537448883057,0.1545330137014389,0.023584306240081787,0.01974695548415184,0.9063283604057201,0.07315802395881398,0.011165130347469849,0.00934847646998139,common
P1_clean_baseline,20260525,10,2,5,2,1,2,2,1,2.129091739654541,2.129091940820217,2.0116567611694336e-07,1.9144537448883057,0.1545330137014389,0.04180346429347992,0.018301717936992645,0.8991880007946197,0.07258166044386274,0.019634411948948147,0.008596021296838162,common
P1_clean_baseline,20260525,10,2,6,2,1,2,2,1,2.1420817375183105,2.1420818381011486,1.0058283805847168e-07,1.9144537448883057,0.1545330137014389,0.05680156871676445,0.016293510794639587,0.8937351508847085,0.07214151122004883,0.026516994063247742,0.007606390787643933,common
P1_clean_baseline,20260525,10,2,7,2,1,2,2,1,2.1523990631103516,2.1523991972208023,1.341104507446289e-07,1.9144537448883057,0.1545330137014389,0.06959539651870728,0.013817042112350464,0.8894511142008211,0.0717957075664812,0.03233387233412821,0.0064193682059979955,common
P1_clean_baseline,20260525,10,2,8,2,1,2,2,1,2.1609251499176025,2.160925168544054,1.862645149230957e-08,1.9144537448883057,0.1545330137014389,0.08064418286085129,0.011294227093458176,0.8859417203605155,0.07151243239837869,0.03731928561427789,0.005226570246493189,common
P1_clean_baseline,20260525,10,2,9,2,1,2,2,1,2.16813325881958,2.168133234605193,2.421438694000244e-08,1.9144537448883057,0.1545330137014389,0.09033754467964172,0.008808931335806847,0.8829963458660341,0.0712746843732165,0.04166604811404681,0.004062910478391345,common
P1_clean_baseline,20260525,10,3,0,2,1,2,2,1,1.5913422107696533,1.591342344880104,1.341104507446289e-07,1.9144537448883057,-0.13984833657741547,-0.2537555694580078,0.07049250602722168,1.2030434006789648,0.08788074345729682,0.1594600883082708,0.044297515361656846,common
P1_clean_baseline,20260525,10,3,1,2,1,2,2,1,1.736175537109375,1.7361755594611168,2.2351741790771484e-08,1.9144537448883057,-0.13984833657741547,-0.07926075160503387,0.04083090275526047,1.1026844371253801,0.08054965272132235,0.04565249878880227,0.023517727258870032,common
P1_clean_baseline,20260525,10,3,2,2,1,2,2,1,1.7596282958984375,1.7596285101026297,2.1420419216156006e-07,1.9144537448883057,-0.13984833657741547,-0.030416423454880714,0.015439525246620178,1.087987587691534,0.07947606713496909,0.017285709445443182,0.008774310621515102,common
P1_clean_baseline,20260525,10,3,3,2,1,2,2,1,1.7751102447509766,1.7751104056369513,1.6088597476482391e-07,1.9144537448883057,-0.13984833657741547,0.0006665748078376055,-0.0001615774817764759,1.0784985048389921,0.07878290207098335,0.00037551178007601255,9.102391372832339e-05,common
P1_clean_baseline,20260525,10,3,4,2,1,2,2,1,1.7879656553268433,1.787965876981616,2.2165477275848389e-07,1.9144537448883057,-0.13984833657741547,0.023584306240081787,-0.010223837569355965,1.0707441382806318,0.07821645575840266,0.013190581245124943,0.005718139796978947,common
P1_clean_baseline,20260525,10,3,5,2,1,2,2,1,1.799412727355957,1.7994129117578268,1.8440186977386475e-07,1.9144537448883057,-0.13984833657741547,0.04180346429347992,-0.016995960846543312,1.0639325352007425,0.07771887708213975,0.02323172647272847,0.009445282112412889,common
P1_clean_baseline,20260525,10,3,6,2,1,2,2,1,1.8098381757736206,1.8098385855555534,4.0978193283081055e-07,1.9144537448883057,-0.13984833657741547,0.05680156871676445,-0.02156839147210121,1.0578038249579782,0.0772711828324855,0.03138488815028142,0.011917303856673118,common
P1_clean_baseline,20260525,10,3,7,2,1,2,2,1,1.819795846939087,1.8197958506643772,3.725290298461914e-09,1.9144537448883057,-0.13984833657741547,0.06959539651870728,-0.02440495416522026,1.052015668740224,0.07684836560795631,0.03824351870885263,0.013410819794027784,common
P1_clean_baseline,20260525,10,3,8,2,1,2,2,1,1.8290057182312012,1.829005841165781,1.2293457984924316e-07,1.9144537448883057,-0.13984833657741547,0.08064418286085129,-0.026243750005960464,1.0467182938825035,0.0764613993184561,0.0440918156006865,0.014348642950848905,common
P1_clean_baseline,20260525,10,3,9,2,1,2,2,1,1.8377782106399536,1.8377783223986626,1.1175870895385742e-07,1.9144537448883057,-0.13984833657741547,0.09033754467964172,-0.027164630591869354,1.041721864915164,0.07609641673176508,0.04915584707481337,0.014781234446353594,common
P1_clean_baseline,20260525,20,0,0,2,1,2,2,1,2.6413183212280273,2.6413182877004147,3.3527612686157227e-08,1.759211778640747,0.9306802153587341,-0.03794082999229431,-0.010632876306772232,0.6660355037490662,0.3523544314515008,0.014364353469768268,0.004025594424313345,common
P1_clean_baseline,20260525,20,0,1,2,1,2,2,1,2.6633083820343018,2.663308510556817,1.2852251529693604e-07,1.759211778640747,0.9306802153587341,-0.023565299808979034,-0.003018183633685112,0.6605362677892438,0.349445156872092,0.008848130380973483,0.0011332460236466299,common
P1_clean_baseline,20260525,20,0,2,2,1,2,2,1,2.6774721145629883,2.677472679060884,5.644978955388069e-07,1.759211778640747,0.9306802153587341,-0.012886254116892815,0.0004669391782954335,0.6570420543587555,0.34759660438541595,0.0048128434454287805,0.0001743955336661448,common
P1_clean_baseline,20260525,20,0,3,2,1,2,2,1,2.687285900115967,2.6872861837036908,2.835877239704132e-07,1.759211778640747,0.9306802153587341,-0.004729855339974165,0.002124045044183731,0.6546425814107946,0.346327205199332,0.0017600863904246487,0.0007904053097186534,common
P1_clean_baseline,20260525,20,0,4,2,1,2,2,1,2.6944472789764404,2.694447100860998,1.7811544239521027e-07,1.759211778640747,0.9306802153587341,0.001819751225411892,0.0027353556361049414,0.65290265367858,0.3454067268713747,0.0006753708783284022,0.0010151824670861778,common
P1_clean_baseline,20260525,20,0,5,2,1,2,2,1,2.6999335289001465,2.6999335875734687,5.8673322200775146e-08,1.759211778640747,0.9306802153587341,0.007296503055840731,0.0027450905181467533,0.6515759591153287,0.3447048623222435,0.002702475071233719,0.0010167252225890917,common
P1_clean_baseline,20260525,20,0,6,2,1,2,2,1,2.7041409015655518,2.7041407912038267,1.103617250919342e-07,1.759211778640747,0.9306802153587341,0.011952700093388557,0.0022960971109569073,0.6505621721198989,0.34416853604777786,0.004420146925949232,0.0008491040942532214,common
P1_clean_baseline,20260525,20,0,7,2,1,2,2,1,2.707667350769043,2.707667453098111,1.023290678858757e-07,1.759211778640747,0.9306802153587341,0.01597764901816845,0.001797810080461204,0.6497148839723936,0.34372029307603036,0.005900890673897002,0.0006639700700126929,common
P1_clean_baseline,20260525,20,0,8,2,1,2,2,1,2.7104454040527344,2.7104455197695643,1.157168298959732e-07,1.759211778640747,0.9306802153587341,0.01945251226425171,0.0011010135058313608,0.6490489629528505,0.3433679992104452,0.0071768692463481335,0.00040621128327657675,common
P1_clean_baseline,20260525,20,0,9,2,1,2,2,1,2.712900161743164,2.71290034474805,1.8300488591194153e-07,1.759211778640747,0.9306802153587341,0.02262299507856369,0.0003853556700050831,0.6484616733961828,0.34305730394469397,0.008339044465251301,0.00014204565115933873,common
P1_clean_baseline,20260525,20,1,0,2,1,2,2,1,1.132478952407837,1.13247911632061,1.6391277313232422e-07,1.759211778640747,-0.6242060661315918,-0.03794082999229431,0.035414233803749084,1.553416754369141,0.5511855781552732,0.033502459283349904,0.03127142780751253,common
P1_clean_baseline,20260525,20,1,1,2,1,2,2,1,1.1329717636108398,1.1329719088971615,1.4528632164001465e-07,1.759211778640747,-0.6242060661315918,-0.023565299808979034,0.021531496196985245,1.552741061290043,0.5509458277602741,0.0207995473195865,0.01900444202454194,common
P1_clean_baseline,20260525,20,1,2,2,1,2,2,1,1.1335253715515137,1.1335255056619644,1.341104507446289e-07,1.759211778640747,-0.6242060661315918,-0.012886254116892815,0.011406047269701958,1.55198271057032,0.5506767486617519,0.011368297914015585,0.010062454318150746,common
P1_clean_baseline,20260525,20,1,3,2,1,2,2,1,1.1341917514801025,1.134191679302603,7.217749953269958e-08,1.759211778640747,-0.6242060661315918,-0.004729855339974165,0.003915822133421898,1.5510708628809926,0.5503532055466042,0.004170243112596946,0.0034525221403804173,common
P1_clean_baseline,20260525,20,1,4,2,1,2,2,1,1.1347041130065918,1.1347041726112366,5.960464477539063e-08,1.759211778640747,-0.6242060661315918,0.001819751225411892,-0.002121291123330593,1.5503704961282072,0.5501047004030429,0.0016037231244276987,0.0018694663207925377,common
P1_clean_baseline,20260525,20,1,5,2,1,2,2,1,1.1353185176849365,1.1353184445761144,7.310882210731506e-08,1.759211778640747,-0.6242060661315918,0.007296503055840731,-0.006983770988881588,1.549531476178166,0.5498069981316167,0.006426833476405598,0.006151375917942758,common
P1_clean_baseline,20260525,20,1,6,2,1,2,2,1,1.1359062194824219,1.1359063917770982,1.7229467630386353e-07,1.759211778640747,-0.6242060661315918,0.011952700093388557,-0.011052020825445652,1.5487297705283591,0.5495225357741351,0.010522611715987286,0.0097296947898406,common
P1_clean_baseline,20260525,20,1,7,2,1,2,2,1,1.136446237564087,1.1364463260397315,8.847564458847046e-08,1.759211778640747,-0.6242060661315918,0.01597764901816845,-0.01453703548759222,1.5479938429921027,0.5492614129019819,0.014059309178070495,0.012791661415283134,common
P1_clean_baseline,20260525,20,1,8,2,1,2,2,1,1.1369444131851196,1.1369445137679577,1.0058283805847168e-07,1.759211778640747,-0.6242060661315918,0.01945251226425171,-0.017513711005449295,1.5473155575938509,0.5490207426965537,0.017109466424797333,0.015404192854411499,common
P1_clean_baseline,20260525,20,1,9,2,1,2,2,1,1.1375693082809448,1.1375693902373314,8.195638656616211e-08,1.759211778640747,-0.6242060661315918,0.02262299507856369,-0.020059317350387573,1.5464655786988546,0.548719151956438,0.019887135591545427,0.017633490288781188,common
P1_clean_baseline,20260525,20,2,0,2,1,2,2,1,1.832658290863037,1.8326583914458752,1.0058283805847168e-07,1.759211778640747,0.12584592401981354,-0.03794082999229431,-0.014458481222391129,0.9599235096971064,0.06866851537312504,0.020702620985839745,0.007889349200817098,common
P1_clean_baseline,20260525,20,2,1,2,1,2,2,1,1.8516757488250732,1.8516758093610406,6.05359673500061e-08,1.759211778640747,0.12584592401981354,-0.023565299808979034,-0.009816593490540981,0.950064707472139,0.06796326198021732,0.012726472128790208,0.0053014646310347874,common
P1_clean_baseline,20260525,20,2,2,2,1,2,2,1,1.8663010597229004,1.8663010271266103,3.259629011154175e-08,1.759211778640747,0.12584592401981354,-0.012886254116892815,-0.005870421417057514,0.9426195036839055,0.06743066632480965,0.006904702780807564,0.003145484693626615,common
P1_clean_baseline,20260525,20,2,3,2,1,2,2,1,1.87757408618927,1.877574220765382,1.3457611203193665e-07,1.759211778640747,0.12584592401981354,-0.004729855339974165,-0.0027536265552043915,0.9369599802110864,0.06702581003087382,0.002519131135631454,0.0014665874308018173,common
P1_clean_baseline,20260525,20,2,4,2,1,2,2,1,1.8868879079818726,1.886887919419678,1.1437805369496346e-08,1.759211778640747,0.12584592401981354,0.001819751225411892,1.0465533705428243e-05,0.9323350747010288,0.06669496555013302,0.0009644193583063517,5.546452262032719e-06,common
P1_clean_baseline,20260525,20,2,5,2,1,2,2,1,1.8947970867156982,1.8947972517926246,1.6507692635059357e-07,1.759211778640747,0.12584592401981354,0.007296503055840731,0.002443046076223254,0.9284433626030295,0.06641657035579762,0.0038508097289129527,0.0012893444334231327,common
P1_clean_baseline,20260525,20,2,6,2,1,2,2,1,1.9017363786697388,1.9017365570180118,1.7834827303886414e-07,1.759211778640747,0.12584592401981354,0.011952700093388557,0.004726154264062643,0.9250555431196581,0.06617422132285367,0.006285150890235086,0.0024851784490595797,common
P1_clean_baseline,20260525,20,2,7,2,1,2,2,1,1.9076974391937256,1.9076976273208857,1.8812716007232666e-07,1.759211778640747,0.12584592401981354,0.01597764901816845,0.006662275642156601,0.9221649840785366,0.06596744401617555,0.008375358004842364,0.0034923125152237786,common
P1_clean_baseline,20260525,20,2,8,2,1,2,2,1,1.9130864143371582,1.9130864683538675,5.4016709327697754e-08,1.759211778640747,0.12584592401981354,0.01945251226425171,0.008576253429055214,0.919567336559794,0.0657816202533728,0.010168130471509083,0.0044829409506975644,common
P1_clean_baseline,20260525,20,2,9,2,1,2,2,1,1.9181616306304932,1.9181618560105562,2.253800630569458e-07,1.759211778640747,0.12584592401981354,0.02262299507856369,0.010481158271431923,0.9171342761467396,0.06560757029554826,0.011794102601837358,0.0054641684538266995,common
P1_clean_baseline,20260525,20,3,0,2,1,2,2,1,1.278627872467041,1.2786279739812016,1.0151416063308716e-07,1.759211778640747,-0.4323202967643738,-0.03794082999229431,-0.01032267790287733,1.3758590881070396,0.3381126800640095,0.029673082222968907,0.008073246427015783,common
P1_clean_baseline,20260525,20,3,1,2,1,2,2,1,1.2946295738220215,1.2946295943111181,2.0489096641540527e-08,1.759211778640747,-0.4323202967643738,-0.023565299808979034,-0.00869658775627613,1.3588533849471554,0.33393358649151855,0.018202349371186744,0.006717433258226874,common
P1_clean_baseline,20260525,20,3,2,2,1,2,2,1,1.3080027103424072,1.3080029049888253,1.94646418094635e-07,1.759211778640747,-0.4323202967643738,-0.012886254116892815,-0.006002322770655155,1.3449603465884432,0.3305194196816317,0.009851855821857944,0.004588922273015684,common
P1_clean_baseline,20260525,20,3,3,2,1,2,2,1,1.3188753128051758,1.318875499535352,1.8673017621040344e-07,1.759211778640747,-0.4323202967643738,-0.004729855339974165,-0.0032861270010471344,1.3338727031738882,0.3277946691145899,0.003586279380659587,0.0024916130957502885,common
P1_clean_baseline,20260525,20,3,4,2,1,2,2,1,1.3280866146087646,1.3280867117573507,9.71485860645771e-08,1.759211778640747,-0.4323202967643738,0.001819751225411892,-0.0006245213444344699,1.324621270397327,0.32552116105147944,0.0013702052301370153,0.00047024142669975256,common
P1_clean_baseline,20260525,20,3,5,2,1,2,2,1,1.3359835147857666,1.335983727592975,2.1280720829963684e-07,1.759211778640747,-0.4323202967643738,0.007296503055840731,0.0017957426607608795,1.3167915316102143,0.3235970294391687,0.005461521774099714,0.0013441353436526784,common
P1_clean_baseline,20260525,20,3,6,2,1,2,2,1,1.3428739309310913,1.342874065041542,1.341104507446289e-07,1.759211778640747,-0.4323202967643738,0.011952700093388557,0.004029883071780205,1.3100349467808827,0.32193662175318377,0.008900835601969774,0.003000939238567284,common
P1_clean_baseline,20260525,20,3,7,2,1,2,2,1,1.3489460945129395,1.348946192767471,9.825453162193298e-08,1.759211778640747,-0.4323202967643738,0.01597764901816845,0.006077061872929335,1.3041379383480414,0.32048745203600637,0.011844542256477238,0.004505044269484737,common
P1_clean_baseline,20260525,20,3,8,2,1,2,2,1,1.3541804552078247,1.3541805669665337,1.1175870895385742e-07,1.759211778640747,-0.4323202967643738,0.01945251226425171,0.007836572825908661,1.2990970087297284,0.31924866076879393,0.014364785866937025,0.005786948700796298,common
P1_clean_baseline,20260525,20,3,9,2,1,2,2,1,1.3587074279785156,1.3587074428796768,1.4901161193847656e-08,1.759211778640747,-0.4323202967643738,0.02262299507856369,0.009192965924739838,1.2947686473298388,0.3181849807118371,0.0166503800691089,0.006765964280048964,common
P1_clean_baseline,20260525,50,0,0,2,1,2,2,1,2.6749348640441895,2.674935160437599,2.9639340937137604e-07,1.9998021125793457,0.6783713102340698,-0.001351390965282917,-0.0018868714105337858,0.747607778963215,0.2536029266927463,0.0005052051859086287,0.0007053896660799645,common
