layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p,bootstrap_q
32,j,fine_vs_coarse_log_ratio,15,F15,0.6442983865054976,0.0018332382213070986,0.8246199271564438,0.0009995002498750624,0.003744962961557196
32,j,fine_vs_coarse_log_ratio,16,F16,0.6659161456035586,-0.0817477535157427,0.9486042454722042,0.0009995002498750624,0.003744962961557196
32,e,coarse,1,F1,2.310305212368955,1.9868591692755988,2.8806740221494485,,
32,e,coarse,2,F2,1.0232021738748054,0.9015302588550689,1.157261243961952,,
32,e,coarse,3,F3,0.9365136944185284,0.8320681896065967,1.0189573526907616,,
32,e,coarse,4,F4,0.9694028797192168,0.9244615538207608,1.025512725463457,,
32,e,coarse,5,F5,0.9947110938101904,0.9317938144703553,1.0740289278885553,,
32,e,coarse,6,F6,0.8954478901702192,0.8345106688616142,0.9515176032217203,,
32,e,coarse,7,F7,0.8223883061493077,0.7552613119029083,0.8758879750748992,,
32,e,coarse,8,F8,0.9044245999568827,0.8511457224258466,0.9655894268430282,,
32,e,coarse,9,F9,0.8634081567456047,0.8001004598651367,0.9118560865133757,,
32,e,coarse,10,F10,0.8656482821668428,0.8096495825541955,0.9198215271062601,,
32,e,coarse,11,F11,0.8657288622179664,0.8031569856204099,0.9291856465150635,,
32,e,coarse,12,F12,0.8674040063664686,0.7867346375693942,0.9984944687167705,,
32,e,coarse,13,F13,0.8788734485232071,0.7787901369973416,0.9945152393569703,,
32,e,coarse,14,F14,0.92842843022601,0.8361690250734037,1.0614071246827645,,
32,e,coarse,15,F15,0.9612345490054257,0.8359271377757779,1.1176724290817146,,
32,e,coarse,16,F16,0.912879335195239,0.7286769355786541,1.1372660887171968,,
32,e,fine,1,F1,1.8122384018844453,1.461385369268571,2.1811629494929585,,
32,e,fine,2,F2,1.0235404073512178,0.9029988057195287,1.1235084947343281,,
32,e,fine,3,F3,0.974136847467889,0.9060000200669881,1.0310658290851291,,
32,e,fine,4,F4,0.9287938498777777,0.8757582893496685,0.9586626918626218,,
32,e,fine,5,F5,0.9441122033885406,0.8813354448954561,0.9886359501437084,,
32,e,fine,6,F6,0.9262471016368192,0.8965069796328674,0.9565160286428203,,
32,e,fine,7,F7,0.9030740443331436,0.876236540782422,0.9319443374242277,,
32,e,fine,8,F8,0.9309044440123657,0.9002755450361242,0.9546599999238041,,
32,e,fine,9,F9,0.9443764409163703,0.9178606379072763,0.9804898525816683,,
32,e,fine,10,F10,0.9402626693192722,0.9055415002134372,0.9981959168997899,,
32,e,fine,11,F11,0.9269456219004255,0.8764050711615169,1.0029669440226294,,
32,e,fine,12,F12,0.8980038776046282,0.849501801213022,0.9690719454800504,,
32,e,fine,13,F13,0.9388394296037479,0.877355716382046,1.0474032161942994,,
32,e,fine,14,F14,0.9677366352794152,0.8967895577077898,1.0933158862416836,,
32,e,fine,15,F15,0.9743049589262225,0.9014248378382539,1.1263445956191402,,
32,e,fine,16,F16,0.9664834407718381,0.80566124960052,1.2577540554579096,,
32,e,fine_vs_coarse_log_ratio,1,F1,-0.24281687503707527,-0.4326897819936378,-0.12226289742756885,0.014992503748125937,0.21402064924984315
32,e,fine_vs_coarse_log_ratio,2,F2,0.0003305090562866002,-0.14773676899517363,0.1379270218001441,0.7776111944027986,0.9472136359803638
32,e,fine_vs_coarse_log_ratio,3,F3,0.03938764949881093,-0.065863726072609,0.14500257582485307,0.4767616191904048,0.8106681122715479
32,e,fine_vs_coarse_log_ratio,4,F4,-0.04279348524391913,-0.10885638803503658,-0.012643110193646598,0.32283858070964516,0.6975198532120801
32,e,fine_vs_coarse_log_ratio,5,F5,-0.05220731841281831,-0.13831239017170444,-0.005809990917737581,0.30684657671164417,0.6862888258472994
32,e,fine_vs_coarse_log_ratio,6,F6,0.03381701842543633,-0.037737093413358555,0.11682624956289153,0.4177911044477761,0.7699504285124519
32,e,fine_vs_coarse_log_ratio,7,F7,0.09359187278602928,0.03828006677294982,0.17409068120761817,0.030984507746126936,0.28660669665167415
32,e,fine_vs_coarse_log_ratio,8,F8,0.028857693659033914,-0.046095066317361585,0.09157047245574715,0.39280359820089955,0.754999123814716
32,e,fine_vs_coarse_log_ratio,9,F9,0.08963732849906939,0.03367219329258653,0.17709592800276705,0.04397801099450275,0.3295567406170333
32,e,fine_vs_coarse_log_ratio,10,F10,0.08268058629524097,0.02987420629787585,0.15333596095799834,0.02498750624687656,0.2652466870013269
32,e,fine_vs_coarse_log_ratio,11,F11,0.0683231361318791,-0.00020987789805165802,0.16296880465192967,0.19590204897551225,0.5858745504095243
32,e,fine_vs_coarse_log_ratio,12,F12,0.03466953612521419,-0.08004093751226138,0.12991826227581532,0.5497251374312844,0.8603782098452085
32,e,fine_vs_coarse_log_ratio,13,F13,0.06600354787970185,-0.044573737612494446,0.1925077606569407,0.41179410294852575,0.7618190904547727
32,e,fine_vs_coarse_log_ratio,14,F14,0.04146668251488152,-0.054892731630378416,0.159614251089981,0.6936531734132934,0.9191395587609246
32,e,fine_vs_coarse_log_ratio,15,F15,0.013505907316532919,-0.07625637901098417,0.13177655721110104,0.8235882058970515,0.9731820716388314
32,e,fine_vs_coarse_log_ratio,16,F16,0.05706045643531539,-0.10825471904804632,0.24002079187981767,0.7776111944027986,0.9472136359803638
32,q_enrichment,coarse,1,F1,0.1499990858025717,0.12463991581473365,0.18893092426742014,,
32,q_enrichment,coarse,2,F2,0.20462314251567987,0.16657000026109942,0.2502031184277371,,
32,q_enrichment,coarse,3,F3,0.28108752152585187,0.23299144692141643,0.32767781973715765,,
32,q_enrichment,coarse,4,F4,0.38334612196196916,0.33997687300735524,0.43698026268079093,,
32,q_enrichment,coarse,5,F5,0.4931751694720381,0.44938961366196306,0.5658015640082648,,
32,q_enrichment,coarse,6,F6,0.5396060344517244,0.4809512879311522,0.5901927036100749,,
32,q_enrichment,coarse,7,F7,0.5867863251008195,0.5042127325140071,0.6627196139357094,,
32,q_enrichment,coarse,8,F8,0.7565651380232907,0.6721473516496496,0.8534285207134059,,
32,q_enrichment,coarse,9,F9,0.83961375796571,0.7606191217274993,0.9064224987315294,,
32,q_enrichment,coarse,10,F10,0.9696657922850695,0.8969615226248139,1.0399686729803634,,
32,q_enrichment,coarse,11,F11,1.1175103373056436,1.0266357310618253,1.218813513868941,,
32,q_enrichment,coarse,12,F12,1.2863433919491551,1.2029428951585672,1.3864291517087703,,
32,q_enrichment,coarse,13,F13,1.5062517511347462,1.4164108520679923,1.6070744704842823,,
32,q_enrichment,coarse,14,F14,1.852202688897847,1.7670676990933332,1.9866191939234255,,
32,q_enrichment,coarse,15,F15,2.2771571041739054,2.1121907535180404,2.4615267920141823,,
32,q_enrichment,coarse,16,F16,2.7560666374339777,2.35595334105621,3.208503317453886,,
32,q_enrichment,fine,1,F1,0.12378666540665619,0.09535642028514514,0.15526732323369427,,
32,q_enrichment,fine,2,F2,0.1949963867507291,0.15900590602347725,0.2258627620161392,,
32,q_enrichment,fine,3,F3,0.27990801793376135,0.24053458758503302,0.3132667743506475,,
32,q_enrichment,fine,4,F4,0.3522254220447177,0.3060586619368124,0.3836512543914173,,
32,q_enrichment,fine,5,F5,0.448163078670114,0.38540177889641547,0.49653274478185205,,
32,q_enrichment,fine,6,F6,0.5333833859138535,0.48127169049970797,0.5776873829176364,,
32,q_enrichment,fine,7,F7,0.6176613926339912,0.5548258710514038,0.6653817588038504,,
32,q_enrichment,fine,8,F8,0.7471760704887219,0.6804377034732529,0.7918853454397797,,
32,q_enrichment,fine,9,F9,0.8796855330600541,0.8115634423917628,0.9340331026129114,,
32,q_enrichment,fine,10,F10,1.0106889961682615,0.9557132020826392,1.0581941659246443,,
32,q_enrichment,fine,11,F11,1.1463035666610353,1.091326509784465,1.192007924158687,,
32,q_enrichment,fine,12,F12,1.2772529257833571,1.2129598928019005,1.3211171620914122,,
32,q_enrichment,fine,13,F13,1.540812294152501,1.495599170522657,1.5969527095799758,,
32,q_enrichment,fine,14,F14,1.8493661500742213,1.8003593510603644,1.929351981287594,,
32,q_enrichment,fine,15,F15,2.2083959563274767,2.1426910185525005,2.351122420849282,,
32,q_enrichment,fine,16,F16,2.790194157930548,2.449355408465803,3.3301665924940123,,
32,q_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.19206955574903117,-0.37597423678767566,-0.05205394255160767,0.041979010494752625,0.410375457432574
32,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.04818892923715143,-0.26423781553045467,0.137702102422069,0.8905547226386806,0.9947328222681112
32,q_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.0042050435241005844,-0.16754368085415325,0.1438055102842165,0.8695652173913043,0.9880664274388716
32,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.08466691960923148,-0.20793251491150636,-0.01043253165334157,0.26686656671664166,0.7410126712344762
32,q_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.09570724319827648,-0.22217978664188492,-0.038488379823016616,0.16491754122938532,0.6400824744860274
32,q_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.011598843720782862,-0.1137706413955423,0.09005341399972681,0.9835082458770614,1.0
32,q_enrichment,fine_vs_coarse_log_ratio,7,F7,0.05127965713537025,-0.06114460854842982,0.1688138050394758,0.39980009995002497,0.7948559053806431
32,q_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.012487773156099306,-0.1223211370673997,0.06441062984152308,0.9695152423788106,1.0
32,q_enrichment,fine_vs_coarse_log_ratio,9,F9,0.04662252066671668,-0.03854328884398239,0.1293184428160363,0.25787106446776614,0.7410126712344762
32,q_enrichment,fine_vs_coarse_log_ratio,10,F10,0.04143608359163513,-0.032887452356495206,0.13151305225283938,0.32083958020989506,0.756066411238825
32,q_enrichment,fine_vs_coarse_log_ratio,11,F11,0.02543917774096794,-0.05822031962750464,0.10221620372924672,0.5087456271864068,0.8598986625667335
32,q_enrichment,fine_vs_coarse_log_ratio,12,F12,-0.007091993543868514,-0.08771563810747668,0.04363815426538657,0.9685157421289355,1.0
32,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.02268546026559252,-0.05042879819106013,0.09243260154307312,0.5867066466766616,0.8913394964921632
32,q_enrichment,fine_vs_coarse_log_ratio,14,F14,-0.0015326146843423353,-0.07027942076819686,0.0655383376298196,0.8365817091454273,0.9753237330254322
32,q_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.030661340440923935,-0.08743983324533736,0.04847821807868904,0.20789605197401298,0.6914295661158185
32,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.012306652169058435,-0.10605496534444628,0.12887900875810604,0.9395302348825587,1.0
32,j_enrichment,coarse,1,F1,1.2283227940787182,1.0847229600042294,1.4646137178182765,,
32,j_enrichment,coarse,2,F2,0.9558218991447005,0.8326095700399241,1.0838718120564628,,
32,j_enrichment,coarse,3,F3,0.9497766234977373,0.8498164924007566,1.0462297843293373,,
32,j_enrichment,coarse,4,F4,1.0157105708100451,0.9687654108220985,1.080886419807689,,
32,j_enrichment,coarse,5,F5,1.0336430337704627,0.9869016750783677,1.1096658427569743,,
32,j_enrichment,coarse,6,F6,0.9814963685350429,0.9120475561224095,1.0467841976677597,,
32,j_enrichment,coarse,7,F7,0.9216435078304905,0.8503846058666625,0.9803090287311594,,
32,j_enrichment,coarse,8,F8,0.9746006447410666,0.9162592674837949,1.0498987837859786,,
32,j_enrichment,coarse,9,F9,0.9391656368651615,0.8769006723640805,0.9924547662487058,,
32,j_enrichment,coarse,10,F10,0.9536507974748532,0.901779520353324,1.0040675466989986,,
32,j_enrichment,coarse,11,F11,0.9629691700695208,0.8923642019835698,1.0283769299852643,,
32,j_enrichment,coarse,12,F12,0.9907983899444873,0.9161127178599463,1.1032089822350288,,
32,j_enrichment,coarse,13,F13,0.9800441594687419,0.8876490899791969,1.0893963727878342,,
32,j_enrichment,coarse,14,F14,1.0199614437653577,0.933927615547179,1.125341659844883,,
32,j_enrichment,coarse,15,F15,1.0740693186504249,0.9873065922966251,1.1805543180352662,,
32,j_enrichment,coarse,16,F16,1.0183256413531887,0.8887960504807344,1.1988975910656654,,
32,j_enrichment,fine,1,F1,0.8539367669272576,0.7065184765735539,0.9871177538161408,,
32,j_enrichment,fine,2,F2,0.837122075575871,0.7507343760066689,0.8994118529672784,,
32,j_enrichment,fine,3,F3,0.9126600394498955,0.8489719372893316,0.9607634523517112,,
32,j_enrichment,fine,4,F4,0.8765569712066836,0.8264856281491866,0.8996880008316424,,
32,j_enrichment,fine,5,F5,0.8956440162434733,0.8315938649199894,0.9281645929406451,,
32,j_enrichment,fine,6,F6,0.9845606966978474,0.9450225043847413,1.0226171614297646,,
32,j_enrichment,fine,7,F7,0.9758049832097067,0.9246381000717578,1.018167460602038,,
32,j_enrichment,fine,8,F8,0.9518023446364879,0.9144439621000333,0.9781444629589332,,
32,j_enrichment,fine,9,F9,1.0184014111822308,0.9856923834905197,1.0562488246368278,,
32,j_enrichment,fine,10,F10,1.0436705589745068,1.0088601846731826,1.0912621982736752,,
32,j_enrichment,fine,11,F11,1.0295193295478857,0.9899538555312128,1.0846806523054955,,
32,j_enrichment,fine,12,F12,1.014120035211223,0.9698262863247624,1.0627174908627948,,
32,j_enrichment,fine,13,F13,1.0773630523249955,1.03576437023104,1.1540777765161414,,
32,j_enrichment,fine,14,F14,1.1294911140143202,1.0792048355005683,1.2195077520926916,,
32,j_enrichment,fine,15,F15,1.2186727554861565,1.1642979633570245,1.3286430311987794,,
32,j_enrichment,fine,16,F16,1.1806738493114584,1.0766370786096524,1.385938029267551,,
32,j_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.36354778815612815,-0.6439002782959554,-0.16527661702028063,0.015992003998001,0.5917041479260369
32,j_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.13260168891979437,-0.34343346972133104,0.049062599367218906,0.31584207896051975,0.83412038474155
32,j_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.03986336800928571,-0.1983043013679679,0.09510979194107319,0.6756621689155422,0.9300164732448591
32,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.14734201553151927,-0.24189951425262704,-0.1059553299611666,0.001999000499750125,0.33811665595773543
32,j_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.14330173627210685,-0.27020018689344244,-0.0809686052196332,0.0239880059970015,0.591704147926037
32,j_enrichment,fine_vs_coarse_log_ratio,6,F6,0.003117234691069197,-0.09138639315734944,0.09734247593672388,0.9115442278860569,1.0
32,j_enrichment,fine_vs_coarse_log_ratio,7,F7,0.05710425631804619,-0.024980678801679757,0.154910124764635,0.26286856571714146,0.83412038474155
32,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.023670399898533884,-0.11545297009906466,0.0420176177799725,0.6586706646676662,0.9240119276854464
32,j_enrichment,fine_vs_coarse_log_ratio,9,F9,0.08099757218822715,0.008355585673380156,0.17507816032731457,0.09295352323838081,0.7761314148120745
32,j_enrichment,fine_vs_coarse_log_ratio,10,F10,0.09020159804991501,0.015449520025016539,0.17630449927177605,0.041979010494752625,0.6339687299207539
32,j_enrichment,fine_vs_coarse_log_ratio,11,F11,0.06682590513738872,-0.01811850667906978,0.17836104254309293,0.27886056971514245,0.83412038474155
32,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.02326548245703329,-0.08914344505827851,0.11273918428986243,0.6346826586706646,0.920742492715456
32,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.09467408495829895,-0.028337271316408147,0.23631740154114156,0.22488755622188905,0.8117892273375508
32,j_enrichment,fine_vs_coarse_log_ratio,14,F14,0.10200236335808603,-0.014193753211250715,0.24187159169955685,0.2128935532233883,0.7828135621630178
32,j_enrichment,fine_vs_coarse_log_ratio,15,F15,0.1263078246984466,0.029577772729149715,0.2567566151666838,0.06596701649175413,0.7623880367508554
32,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.14792558379650755,-0.054880653793284384,0.397034790912379,0.3118440779610195,0.83412038474155
33,b,coarse,1,F1,27.711015701293945,22.810694073461192,43.96081412689229,,
33,b,coarse,2,F2,13.06775188446045,10.962412607069654,18.363706876902732,,
33,b,coarse,3,F3,13.208250045776367,11.22983504460082,18.78747749760671,,
33,b,coarse,4,F4,13.01236343383789,10.874327694649518,18.770590923284,,
33,b,coarse,5,F5,12.156238555908203,9.94128377938837,17.710724703899654,,
33,b,coarse,6,F6,11.583821296691895,9.62893720727093,16.560201821813944,,
33,b,coarse,7,F7,11.338203430175781,9.434425578436878,15.931992060880752,,
33,b,coarse,8,F8,11.2218656539917,9.157702103739226,15.898692618631472,,
33,b,coarse,9,F9,11.97179126739502,9.778874638791855,17.06071317836522,,
33,b,coarse,10,F10,12.57615852355957,10.298354099539514,18.325762340936404,,
33,b,coarse,11,F11,12.15845012664795,9.90701101051184,17.927236317182714,,
33,b,coarse,12,F12,12.13243293762207,9.907136658508406,17.641923684704324,,
33,b,coarse,13,F13,11.01997184753418,8.74771340344495,16.203284315608187,,
33,b,coarse,14,F14,12.071243286132812,9.447327701320209,18.464679725116792,,
33,b,coarse,15,F15,12.645566940307617,10.159037340933553,19.144406780591556,,
33,b,coarse,16,F16,12.092206954956055,9.669223637708843,18.77640110644976,,
33,b,fine,1,F1,15.858057022094727,12.585810544052183,19.877915928842963,,
33,b,fine,2,F2,10.065906524658203,8.63217880110918,11.610739620140608,,
33,b,fine,3,F3,9.403339385986328,8.230899342713656,10.76627505854727,,
33,b,fine,4,F4,9.23713493347168,8.104796076015969,10.517053525277149,,
33,b,fine,5,F5,9.438260078430176,8.296793000357333,10.897653134664838,,
33,b,fine,6,F6,9.221556663513184,8.240433815495201,10.550781140408855,,
33,b,fine,7,F7,9.290157318115234,8.321847835522027,10.59591531830661,,
33,b,fine,8,F8,8.99470329284668,8.122533843860365,10.261349452584238,,
33,b,fine,9,F9,9.347539901733398,8.30326946301672,10.947860303582921,,
33,b,fine,10,F10,9.339447975158691,8.347718934523284,10.854296759836345,,
33,b,fine,11,F11,9.327070236206055,8.355509184531373,10.848865609030923,,
33,b,fine,12,F12,9.275749206542969,8.206382618627815,10.905457367179256,,
33,b,fine,13,F13,9.326425552368164,8.18140271058686,11.075037116553007,,
33,b,fine,14,F14,9.531915664672852,8.39880723368438,11.467817160374814,,
33,b,fine,15,F15,9.748437881469727,8.481144548649821,11.853286911108942,,
33,b,fine,16,F16,9.011504173278809,7.442420779870285,11.909270107615642,,
33,b,fine_vs_coarse_log_ratio,1,F1,-0.5581523122498007,-1.0001596565009776,-0.3343827355140695,0.017991004497751123,0.3042094771823128
33,b,fine_vs_coarse_log_ratio,2,F2,-0.26099338499573843,-0.6003579519797451,-0.06533929579279335,0.12693653173413294,0.33697949231662194
33,b,fine_vs_coarse_log_ratio,3,F3,-0.3397767578103171,-0.6843239025842522,-0.15475916011934832,0.054972513743128434,0.3042094771823128
33,b,fine_vs_coarse_log_ratio,4,F4,-0.34266817345177647,-0.7048603511516144,-0.14213017302856745,0.06096951524237881,0.3042094771823128
33,b,fine_vs_coarse_log_ratio,5,F5,-0.2530708499580546,-0.628738066630862,-0.02178438333317123,0.1809095452273863,0.3824944670521882
33,b,fine_vs_coarse_log_ratio,6,F6,-0.22806554994908865,-0.5654123492918371,-0.017781958364338712,0.18590704647676162,0.38752454758536226
33,b,fine_vs_coarse_log_ratio,7,F7,-0.19922237125704007,-0.5487637257099445,0.030495619406368246,0.26286856571714146,0.45106722001318184
33,b,fine_vs_coarse_log_ratio,8,F8,-0.22122828452203824,-0.5909053298749956,0.028162286871498687,0.2368815592203898,0.4288497952858434
33,b,fine_vs_coarse_log_ratio,9,F9,-0.24743995820643647,-0.6077094079769468,0.00344389484107821,0.16491754122938532,0.36981509245377314
33,b,fine_vs_coarse_log_ratio,10,F10,-0.297555693660267,-0.6897253415989637,-0.04886215552210338,0.1359320339830085,0.344536592463262
33,b,fine_vs_coarse_log_ratio,11,F11,-0.2651034615905002,-0.6691475016940255,-0.004391649168046907,0.17791104447776113,0.3823647742915546
33,b,fine_vs_coarse_log_ratio,12,F12,-0.2684788925662829,-0.6609614771750877,-0.015852029988004612,0.17491254372813594,0.3792975307218186
33,b,fine_vs_coarse_log_ratio,13,F13,-0.16685742095688688,-0.5722520847817928,0.12606532910380464,0.3638180909545227,0.5357719150375061
33,b,fine_vs_coarse_log_ratio,14,F14,-0.23618032451532023,-0.6618959855275223,0.06848333374333881,0.2818590704647676,0.46479267330123236
33,b,fine_vs_coarse_log_ratio,15,F15,-0.2601996593654444,-0.6818163786233292,0.032337349634045,0.2108945527236382,0.40934286954883214
33,b,fine_vs_coarse_log_ratio,16,F16,-0.29405918924533603,-0.7227725091537467,0.013462311133660365,0.1629185407296352,0.36812128287001533
33,q,coarse,1,F1,0.06036707732349681,0.0481963384742977,0.09762703781158814,,
33,q,coarse,2,F2,0.0859671872043496,0.07238032834795569,0.12053566241972963,,
33,q,coarse,3,F3,0.12943359666448062,0.11013500613793384,0.1839979463177096,,
33,q,coarse,4,F4,0.16774080658086118,0.1400265409275539,0.24195141389735397,,
33,q,coarse,5,F5,0.19381362546803738,0.15860659166720517,0.283632205613092,,
33,q,coarse,6,F6,0.22328954472542067,0.185673030351776,0.3194082254942547,,
33,q,coarse,7,F7,0.25687709573841955,0.2136365487738546,0.3611924679042258,,
33,q,coarse,8,F8,0.29659266622343555,0.24249568676581754,0.418035957163378,,
33,q,coarse,9,F9,0.3660717286804672,0.2987496557926533,0.5216903519201157,,
33,q,coarse,10,F10,0.44093639730710366,0.36062541964510597,0.6434049233782279,,
33,q,coarse,11,F11,0.4886561999045319,0.3975717177962946,0.7213846477205729,,
33,q,coarse,12,F12,0.5586449286695787,0.4564354034115313,0.8108590417064704,,
33,q,coarse,13,F13,0.5823115176225087,0.4624792332185034,0.8577291964951769,,
33,q,coarse,14,F14,0.740511296239978,0.5786213079821839,1.1340183228274139,,
33,q,coarse,15,F15,0.9159276142678641,0.73739659698446,1.390711209219939,,
33,q,coarse,16,F16,1.1126636882461924,0.8894965227975934,1.7272056661272523,,
33,q,fine,1,F1,0.03792095142833283,0.031274060643208264,0.047406793227442574,,
33,q,fine,2,F2,0.06615032586969799,0.056783302389526086,0.07600640863194369,,
33,q,fine,3,F3,0.09241893007233737,0.08091128251253554,0.10580909678614941,,
33,q,fine,4,F4,0.11904724842301287,0.10438744690741975,0.1355197890368653,,
33,q,fine,5,F5,0.15072102334313958,0.13255174135161865,0.17396218785027412,,
33,q,fine,6,F6,0.17719438478451172,0.15834990538642432,0.20277481163552333,,
33,q,fine,7,F7,0.21086293679563817,0.18900453250075513,0.24058440296067565,,
33,q,fine,8,F8,0.23792221706690592,0.2151236234474851,0.27123035101299764,,
33,q,fine,9,F9,0.28564009667445067,0.2537667144482684,0.334320708446671,,
33,q,fine,10,F10,0.3277096745884044,0.2930314382491549,0.38067668524593873,,
33,q,fine,11,F11,0.37480427345022216,0.33586721398632696,0.43571040455578613,,
33,q,fine,12,F12,0.42763770785467137,0.3786154085520015,0.5031404416057836,,
33,q,fine,13,F13,0.49331237060734257,0.4327075977275049,0.5859090083084472,,
33,q,fine,14,F14,0.5845413309095875,0.515223698840533,0.7040448062400572,,
33,q,fine,15,F15,0.7056248870229427,0.613955125518843,0.8584914253431419,,
33,q,fine,16,F16,0.829147293983062,0.6821098792466598,1.0973861936191216,,
33,q,fine_vs_coarse_log_ratio,1,F1,-0.4649401114248322,-0.9041935348939866,-0.21412545084200119,0.041979010494752625,0.3007021079624122
33,q,fine_vs_coarse_log_ratio,2,F2,-0.2620358625390199,-0.5977256008753642,-0.06663021040444794,0.12493753123438281,0.32988815326849846
33,q,fine_vs_coarse_log_ratio,3,F3,-0.33683615398275196,-0.6788412496869094,-0.1534774902404651,0.053973013493253376,0.3007021079624122
33,q,fine_vs_coarse_log_ratio,4,F4,-0.34289951018168263,-0.7040786232655439,-0.14276372916471802,0.063968015992004,0.3007021079624122
33,q,fine_vs_coarse_log_ratio,5,F5,-0.2514664033358186,-0.6260150871950122,-0.017160462595749715,0.18290854572713644,0.37542608006341655
33,q,fine_vs_coarse_log_ratio,6,F6,-0.2312219870054462,-0.5685521246838683,-0.02151358151237731,0.1809095452273863,0.37447010760354094
33,q,fine_vs_coarse_log_ratio,7,F7,-0.1973894100539207,-0.5478288940471527,0.03254973033408248,0.2688655672163918,0.44836173462564494
33,q,fine_vs_coarse_log_ratio,8,F8,-0.22041590203865824,-0.5870969915776652,0.02965285906185061,0.23488255872063968,0.42393437427627645
33,q,fine_vs_coarse_log_ratio,9,F9,-0.24809667907164515,-0.6078681740895205,0.002047865180482278,0.16391804097951024,0.35807926295155
33,q,fine_vs_coarse_log_ratio,10,F10,-0.296772563284373,-0.6895931774836658,-0.04655178974899632,0.13693153423288357,0.34046468829077525
33,q,fine_vs_coarse_log_ratio,11,F11,-0.26525522227942905,-0.6701630648811843,-0.004237515259194913,0.17891054472763618,0.3742581006316629
33,q,fine_vs_coarse_log_ratio,12,F12,-0.26723772097811155,-0.6588780142364867,-0.01532834044731135,0.17391304347826086,0.3703472005004692
33,q,fine_vs_coarse_log_ratio,13,F13,-0.16586297300612568,-0.5718529513643588,0.12829353832370877,0.367816091954023,0.5389780357346079
33,q,fine_vs_coarse_log_ratio,14,F14,-0.23651339849639288,-0.6650247971463781,0.06827060235331578,0.28385807096451776,0.4566412445950938
33,q,fine_vs_coarse_log_ratio,15,F15,-0.2608535630318427,-0.6825457421176118,0.03268353809311342,0.2108945527236382,0.40144557946107334
33,q,fine_vs_coarse_log_ratio,16,F16,-0.294114322668058,-0.7242978556987314,0.008929542649610323,0.15592203898050974,0.3483239512319312
33,j,coarse,1,F1,1.2009522914886475,0.90247956945497,1.634788247915849,,
33,j,coarse,2,F2,0.8849002122879028,0.6717358914099255,1.0901309170942184,,
33,j,coarse,3,F3,0.973561704158783,0.7492671018315842,1.2203322177291118,,
33,j,coarse,4,F4,0.9825988411903381,0.7428510362015595,1.2433458718929182,,
33,j,coarse,5,F5,0.9172648787498474,0.6802660035188155,1.1804098022955656,,
33,j,coarse,6,F6,0.9057821035385132,0.6825333196220866,1.1419271058645863,,
33,j,coarse,7,F7,0.8685272336006165,0.6421860927109064,1.0990867759108693,,
33,j,coarse,8,F8,0.9052032232284546,0.6621585390209025,1.1861986833778113,,
33,j,coarse,9,F9,0.9499873518943787,0.6926017582226899,1.2280611375753356,,
33,j,coarse,10,F10,0.9867218732833862,0.7265201158479353,1.3134010453253426,,
33,j,coarse,11,F11,0.9639413356781006,0.6989888964202983,1.3054369393252991,,
33,j,coarse,12,F12,0.9625253081321716,0.702475455406508,1.2929775031692454,,
33,j,coarse,13,F13,0.8785338401794434,0.6199312412702227,1.1820360700036194,,
33,j,coarse,14,F14,0.9562188982963562,0.6688322914167321,1.3307296481180921,,
33,j,coarse,15,F15,0.9868358969688416,0.6959785173240518,1.3698495682124283,,
33,j,coarse,16,F16,1.0316156148910522,0.7290773723272113,1.439407674920508,,
33,j,fine,1,F1,1.4029815196990967,0.8265078813833596,1.338543454531008,,
33,j,fine,2,F2,1.3730396032333374,0.8381035284008642,1.266945512992871,,
33,j,fine,3,F3,1.434880256652832,0.8909279144019979,1.3062868200754498,,
33,j,fine,4,F4,1.4595789909362793,0.8978269317832337,1.333229279218561,,
33,j,fine,5,F5,1.5455402135849,0.9679383814462317,1.4068124073510677,,
33,j,fine,6,F6,1.6008756160736084,1.0109541697458342,1.4558276864936042,,
33,j,fine,7,F7,1.5423012971878052,0.9727031200900274,1.404615948504175,,
33,j,fine,8,F8,1.6297532320022583,1.0345681469826216,1.4903215789629998,,
33,j,fine,9,F9,1.7399868965148926,1.1092329631941993,1.6110178689620744,,
33,j,fine,10,F10,1.677711844444275,1.0655039706908576,1.5404219497908056,,
33,j,fine,11,F11,1.7238657474517822,1.0984449104784666,1.5890921109129588,,
