layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p
30,q_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.09274751070029481,-0.20692808950855907,-0.03708560919724446,0.13193403298350825
30,q_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.039295902829919065,-0.12393090631869513,0.014435493636788366,0.5377311344327836
30,q_enrichment,fine_vs_coarse_log_ratio,11,F11,-0.008761349899310142,-0.09203327210270419,0.0281173875225849,0.6366816591704147
30,q_enrichment,fine_vs_coarse_log_ratio,12,F12,-0.07152348758890492,-0.18362420367361038,-0.03357080125208792,0.3168415792103948
30,q_enrichment,fine_vs_coarse_log_ratio,13,F13,-0.09094742251940138,-0.23153436704840516,-0.07294130314278297,0.4127936031984008
30,q_enrichment,fine_vs_coarse_log_ratio,14,F14,0.014275055218111727,-0.15657430060626712,0.15662309645440106,0.5997001499250375
30,q_enrichment,fine_vs_coarse_log_ratio,15,F15,0.005818105499770477,-0.1469698781554035,0.07039640136220342,0.3218390804597701
30,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.009171610950748858,-0.143863701020379,0.057995980882485754,0.24087956021989004
30,j_enrichment,coarse,1,F1,1.3042247853651332,1.126991524532009,1.6626358943391777,
30,j_enrichment,coarse,2,F2,1.1320884288698485,0.9350154946310576,1.3875194169762273,
30,j_enrichment,coarse,3,F3,0.9720483153252111,0.8355096351519067,1.03109214666045,
30,j_enrichment,coarse,4,F4,0.9385858394224783,0.8105871435324467,0.9813745508854438,
30,j_enrichment,coarse,5,F5,0.9930619148817991,0.9196443873838526,1.0406658762439969,
30,j_enrichment,coarse,6,F6,1.0676305146599203,0.9944086793967776,1.1693040373550652,
30,j_enrichment,coarse,7,F7,1.0515466023222912,0.9890224776494324,1.1458485897482908,
30,j_enrichment,coarse,8,F8,1.014297705390075,0.9432572482700152,1.101783812341112,
30,j_enrichment,coarse,9,F9,1.0773328196414158,1.0075402496968997,1.2215659573712598,
30,j_enrichment,coarse,10,F10,1.0125921804099278,0.9529404530751441,1.098895674747096,
30,j_enrichment,coarse,11,F11,0.9376974745222824,0.8819943135440816,1.006032046799025,
30,j_enrichment,coarse,12,F12,0.9903041741335818,0.92718773245227,1.0972911585038165,
30,j_enrichment,coarse,13,F13,0.974930016285703,0.9278992113043478,1.0883915848260277,
30,j_enrichment,coarse,14,F14,0.8581334676701023,0.7140297922160637,0.9931102467258371,
30,j_enrichment,coarse,15,F15,0.8605944219406609,0.7740803034043158,0.9648436074936172,
30,j_enrichment,coarse,16,F16,0.8149313391595693,0.7232538699437838,0.8856408099662061,
30,j_enrichment,fine,1,F1,1.5949905502068715,1.5087678649288,1.900094192679806,
30,j_enrichment,fine,2,F2,1.6110950406314772,1.551124860143446,1.922844044706128,
30,j_enrichment,fine,3,F3,1.4048419243308627,1.3679833302130988,1.5980920444854831,
30,j_enrichment,fine,4,F4,1.1871586674830237,1.1502063787977552,1.2926970403384277,
30,j_enrichment,fine,5,F5,1.1019970411755247,1.0744273857252422,1.1667930479362587,
30,j_enrichment,fine,6,F6,1.0916428457086573,1.0594638404224983,1.1558246243012538,
30,j_enrichment,fine,7,F7,0.9691069966927255,0.9173492024156789,1.0169463451313092,
30,j_enrichment,fine,8,F8,0.9542340474497072,0.8998958881384995,0.9916050404742774,
30,j_enrichment,fine,9,F9,0.8969808550902302,0.8296541164121782,0.9348238910570438,
30,j_enrichment,fine,10,F10,0.8693810658014491,0.80944467133264,0.8916868434990042,
30,j_enrichment,fine,11,F11,0.8027934791222097,0.7139033067182757,0.8362054003519489,
30,j_enrichment,fine,12,F12,0.802718179623598,0.7292604773483872,0.8171158308824846,
30,j_enrichment,fine,13,F13,0.7249875409214439,0.6279030657878243,0.7449909171730521,
30,j_enrichment,fine,14,F14,0.686973101005557,0.589208195523433,0.6953629927339292,
30,j_enrichment,fine,15,F15,0.6470219893397564,0.5432224883274452,0.6489858228923733,
30,j_enrichment,fine,16,F16,0.6540766754169061,0.554532543839927,0.6531117522462128,
30,j_enrichment,fine_vs_coarse_log_ratio,1,F1,0.2012589815205951,0.007153033850421375,0.467151046512458,0.20589705147426288
30,j_enrichment,fine_vs_coarse_log_ratio,2,F2,0.35285000315391934,0.16902645936399718,0.660233015164218,0.014992503748125937
30,j_enrichment,fine_vs_coarse_log_ratio,3,F3,0.36827455571535683,0.3306965878884222,0.5922472263582098,0.0009995002498750624
30,j_enrichment,fine_vs_coarse_log_ratio,4,F4,0.23494374034910528,0.2010165267921401,0.41386153987265517,0.0079960019990005
30,j_enrichment,fine_vs_coarse_log_ratio,5,F5,0.10408629130797033,0.060748694608233206,0.20943757468788804,0.05697151424287856
30,j_enrichment,fine_vs_coarse_log_ratio,6,F6,0.02224203883237362,-0.07174536231538846,0.12992250336310476,0.768615692153923
30,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.08164228851217988,-0.19445601169832039,-0.006208039497146295,0.1469265367316342
30,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.06104276200414508,-0.15964728044652554,0.0071545959005240994,0.25787106446776614
30,j_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.18320913558993157,-0.34004115641721194,-0.1238549483564049,0.021989005497251374
30,j_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.1524872973654685,-0.27757658813868674,-0.09469763129924663,0.01199400299850075
30,j_enrichment,fine_vs_coarse_log_ratio,11,F11,-0.15532988093232394,-0.3065125864783065,-0.09072524056838827,0.04597701149425287
30,j_enrichment,fine_vs_coarse_log_ratio,12,F12,-0.21000844956438922,-0.37636319830982645,-0.1554124246054605,0.00399800099950025
30,j_enrichment,fine_vs_coarse_log_ratio,13,F13,-0.29621122048208876,-0.5070898452325686,-0.26539391467745216,0.0029985007496251873
30,j_enrichment,fine_vs_coarse_log_ratio,14,F14,-0.22246450694547348,-0.4664257143971675,-0.0764581628148217,0.10094952523738131
30,j_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.285243058251886,-0.518450324313248,-0.23106310343378833,0.008995502248875561
30,j_enrichment,fine_vs_coarse_log_ratio,16,F16,-0.2198792779782784,-0.4324693755311316,-0.14430246321585194,0.044977511244377814
31,b,coarse,1,F1,1.498295545578003,1.2710695885955237,2.278148871971979,
31,b,coarse,2,F2,0.7187308669090271,0.6254718613257736,0.9991229330985875,
31,b,coarse,3,F3,0.5169145464897156,0.45195927432738536,0.7000488311495483,
31,b,coarse,4,F4,0.35730624198913574,0.30405432350157074,0.5108438650881261,
31,b,coarse,5,F5,0.2511194348335266,0.20995631053952007,0.36410019556749396,
31,b,coarse,6,F6,0.15230455994606018,0.12876404152714807,0.20534016228098298,
31,b,coarse,7,F7,0.10831330716609955,0.09049781021894907,0.1519907233097057,
31,b,coarse,8,F8,0.07450258731842041,0.06230752321967725,0.10189984041680998,
31,b,coarse,9,F9,0.05012885481119156,0.041573747135514524,0.06699523542678225,
31,b,coarse,10,F10,0.034662529826164246,0.028615721031159013,0.04536834542131059,
31,b,coarse,11,F11,0.02241469919681549,0.017964944418763715,0.029641888631133217,
31,b,coarse,12,F12,0.013140078634023666,0.010491398566170701,0.01635967111992312,
31,b,coarse,13,F13,0.007544884458184242,0.005888482068906246,0.009719108916218043,
31,b,coarse,14,F14,0.00364195485599339,0.0028306018479499614,0.004610452646249586,
31,b,coarse,15,F15,0.0012659657513722777,0.0009680243188830278,0.0016130402354173725,
31,b,coarse,16,F16,0.00017210893565788865,0.00012837532007040314,0.00022475427754127446,
31,b,fine,1,F1,0.8633530735969543,0.6878321813933106,1.071426473543511,
31,b,fine,2,F2,0.46985939145088196,0.39262645051566,0.5493077025607942,
31,b,fine,3,F3,0.37432730197906494,0.3227425973172198,0.4395652540039106,
31,b,fine,4,F4,0.2573227286338806,0.21832968628096935,0.3000463753360389,
31,b,fine,5,F5,0.18096663057804108,0.15436940594649098,0.20938759828726783,
31,b,fine,6,F6,0.12122122943401337,0.10161348901367004,0.13537074934482343,
31,b,fine,7,F7,0.0852850154042244,0.07134112312201897,0.09300523812248644,
31,b,fine,8,F8,0.06380321830511093,0.051780434205414214,0.06807257106573462,
31,b,fine,9,F9,0.04577268287539482,0.03663293710651701,0.04838748618319167,
31,b,fine,10,F10,0.03264688327908516,0.025100181762079923,0.033743902314959294,
31,b,fine,11,F11,0.02347450889647007,0.01779205102866626,0.024215872410922816,
31,b,fine,12,F12,0.015961337834596634,0.012125682331302385,0.016790392950079856,
31,b,fine,13,F13,0.008986806496977806,0.006476279515203657,0.008994154857801683,
31,b,fine,14,F14,0.004473510198295116,0.003136731197254183,0.004571537542037556,
31,b,fine,15,F15,0.0016294207889586687,0.0010868779638895016,0.0016692956055383498,
31,b,fine,16,F16,0.00021184903744142503,0.00013685180063191304,0.0002114414227437913,
31,b,fine_vs_coarse_log_ratio,1,F1,-0.5512597071263454,-0.9679905263764856,-0.32024275413457626,0.012993503248375811
31,b,fine_vs_coarse_log_ratio,2,F2,-0.4250534889856756,-0.8441743845587965,-0.1978534507815667,0.047976011994003
31,b,fine_vs_coarse_log_ratio,3,F3,-0.32274701990791277,-0.6759479395975613,-0.09162392592355584,0.08395802098950525
31,b,fine_vs_coarse_log_ratio,4,F4,-0.3282621842240534,-0.749099677540805,-0.08785974617401238,0.14992503748125938
31,b,fine_vs_coarse_log_ratio,5,F5,-0.32761600912600686,-0.746356358096505,-0.08614254775403685,0.15092453773113443
31,b,fine_vs_coarse_log_ratio,6,F6,-0.22826498136176832,-0.6349302029742265,-0.019870699248810908,0.31784107946026985
31,b,fine_vs_coarse_log_ratio,7,F7,-0.23902924993178878,-0.6854213724425595,-0.037247225246176185,0.3378310844577711
31,b,fine_vs_coarse_log_ratio,8,F8,-0.1550302211565044,-0.5693543434536079,0.004215880451499399,0.6026986506746627
31,b,fine_vs_coarse_log_ratio,9,F9,-0.09090931722557272,-0.4964564560766613,0.06513611957940135,0.9725137431284357
31,b,fine_vs_coarse_log_ratio,10,F10,-0.059909878776340034,-0.49000317542491567,0.09287883002460007,0.7546226886556722
31,b,fine_vs_coarse_log_ratio,11,F11,0.04619814680714156,-0.38292783781181716,0.1975762830937831,0.27886056971514245
31,b,fine_vs_coarse_log_ratio,12,F12,0.19450241536841714,-0.17146527495448577,0.3640193593430342,0.025987006496751622
31,b,fine_vs_coarse_log_ratio,13,F13,0.17488777859838642,-0.2800155714699076,0.3262956832261729,0.031984007996002
31,b,fine_vs_coarse_log_ratio,14,F14,0.20565279387606603,-0.22782591455216344,0.3608208427952032,0.017991004497751123
31,b,fine_vs_coarse_log_ratio,15,F15,0.25238933674430275,-0.21357322463462958,0.4254135247794293,0.010994502748625687
31,b,fine_vs_coarse_log_ratio,16,F16,0.2077463102946364,-0.3044639625915772,0.34922304155870504,0.01199400299850075
31,q,coarse,1,F1,0.1863929448661506,0.16130826418420746,0.2643073722458925,
31,q,coarse,2,F2,0.3368744907061654,0.2929061566334169,0.46548883990361406,
31,q,coarse,3,F3,0.4310891157838733,0.37847073128096215,0.5823449594051888,
31,q,coarse,4,F4,0.4722900718233493,0.40078999223226364,0.6743010266405429,
31,q,coarse,5,F5,0.49500198459245026,0.4141189765634862,0.7182403105700362,
31,q,coarse,6,F6,0.44001392702716885,0.3715559256363311,0.5900017899419617,
31,q,coarse,7,F7,0.4554215171793175,0.38011249112153456,0.6391610209728902,
31,q,coarse,8,F8,0.45769289783748834,0.3824046646604058,0.6241564854146365,
31,q,coarse,9,F9,0.46184273775468987,0.381223469996018,0.6167738138751214,
31,q,coarse,10,F10,0.4875588111485714,0.4030578390123078,0.6368432414963798,
31,q,coarse,11,F11,0.5028929354937208,0.40408298261144165,0.6624103152996,
31,q,coarse,12,F12,0.499272079155094,0.3969910656813552,0.6225473725598043,
31,q,coarse,13,F13,0.5374006979962267,0.42043877921236383,0.6907174233154691,
31,q,coarse,14,F14,0.5767493476117501,0.4473707634035256,0.728559670573401,
31,q,coarse,15,F15,0.6221366220348447,0.47472677099784705,0.798787543423889,
31,q,coarse,16,F16,0.35032443650885453,0.26255356997682583,0.45505184304197793,
31,q,fine,1,F1,0.12204450024560963,0.09795928189009108,0.14591347254349743,
31,q,fine,2,F2,0.22143368177798514,0.18577261285333102,0.25964613815534293,
31,q,fine,3,F3,0.3124096486691873,0.26900022176644756,0.3670855841090335,
31,q,fine,4,F4,0.3403252055715406,0.28835946664091144,0.3971128512803286,
31,q,fine,5,F5,0.3586154913971392,0.3059627449065468,0.41457162413459664,
31,q,fine,6,F6,0.35326425015885576,0.29580690236214296,0.39432395995117137,
31,q,fine,7,F7,0.36139734111287813,0.30191302208085596,0.3942769770950949,
31,q,fine,8,F8,0.3933012314311469,0.3195438193384492,0.4193608439742808,
31,q,fine,9,F9,0.4199869163004687,0.33616833232354243,0.44260679982762524,
31,q,fine,10,F10,0.45824789467762755,0.35241017151998544,0.4732358438794196,
31,q,fine,11,F11,0.5248954634759675,0.3976094315379874,0.5396316529660479,
31,q,fine,12,F12,0.6101789529972563,0.4624871411000923,0.6397120796407102,
31,q,fine,13,F13,0.6392718847857918,0.4599993877797533,0.6378892652871042,
31,q,fine,14,F14,0.7063478906709042,0.49348601568187467,0.7179177388617717,
31,q,fine,15,F15,0.7854507590915677,0.5214923182615554,0.805608786751053,
31,q,fine,16,F16,0.4351429443102308,0.2788223297990431,0.4355630145696306,
31,q,fine_vs_coarse_log_ratio,1,F1,-0.4234713177671879,-0.8316137355572573,-0.19762747605404896,0.03498250874562719
31,q,fine_vs_coarse_log_ratio,2,F2,-0.41958729025467056,-0.8361685720592993,-0.1885182145457045,0.04997501249375312
31,q,fine_vs_coarse_log_ratio,3,F3,-0.3219995307771979,-0.6764598863145446,-0.09600573889598507,0.07896051974012994
31,q,fine_vs_coarse_log_ratio,4,F4,-0.327691708326176,-0.7519531775640399,-0.08411852364952277,0.1549225387306347
31,q,fine_vs_coarse_log_ratio,5,F5,-0.3223110119429886,-0.7401698547059901,-0.08154813090982516,0.16391804097951024
31,q,fine_vs_coarse_log_ratio,6,F6,-0.2195900178424042,-0.6202201647278787,-0.01219868528031215,0.33683158420789605
31,q,fine_vs_coarse_log_ratio,7,F7,-0.23124538053510052,-0.6802443349702898,-0.02977934162620377,0.35282358820589704
31,q,fine_vs_coarse_log_ratio,8,F8,-0.15162262001478277,-0.5700904431450028,0.008748392604147559,0.6276861569215393
31,q,fine_vs_coarse_log_ratio,9,F9,-0.09500087953738248,-0.5065569008282748,0.0624662196717759,0.9535232383808095
31,q,fine_vs_coarse_log_ratio,10,F10,-0.06200062897186388,-0.4920723045306594,0.08888687295043232,0.7646176911544228
31,q,fine_vs_coarse_log_ratio,11,F11,0.0428218300341243,-0.38804984118094954,0.19165740947880236,0.2798600699650175
31,q,fine_vs_coarse_log_ratio,12,F12,0.2006010837481627,-0.1636480357279606,0.36828202121447867,0.022988505747126436
31,q,fine_vs_coarse_log_ratio,13,F13,0.17358585366251955,-0.27823744209485746,0.32206578410056236,0.025987006496751622
31,q,fine_vs_coarse_log_ratio,14,F14,0.20270011320779818,-0.22848930026833403,0.3552143086436894,0.01699150424787606
31,q,fine_vs_coarse_log_ratio,15,F15,0.23309805019364935,-0.2445987562150604,0.3966339292890665,0.01699150424787606
31,q,fine_vs_coarse_log_ratio,16,F16,0.2168148981448785,-0.28357062108238257,0.3608072998977174,0.008995502248875561
31,j,coarse,1,F1,1.211680293083191,0.9055464036453138,1.6242290388565273,
31,j,coarse,2,F2,1.0333200693130493,0.766106483755843,1.3830108168119146,
31,j,coarse,3,F3,0.9717704057693481,0.7219962423505677,1.250323271974797,
31,j,coarse,4,F4,0.9420453906059265,0.6850768827531549,1.2594951975336979,
31,j,coarse,5,F5,0.9419301748275757,0.6808541989953933,1.2586334074847603,
31,j,coarse,6,F6,0.7925922274589539,0.5869426221583891,1.027689974516762,
31,j,coarse,7,F7,0.7764568328857422,0.5728969133399446,1.0322242962529184,
31,j,coarse,8,F8,0.672609806060791,0.5054667126682203,0.850493301869241,
31,j,coarse,9,F9,0.6074850559234619,0.45109806849122563,0.7579568803642218,
31,j,coarse,10,F10,0.5521560907363892,0.40531727746341145,0.6920273579108726,
31,j,coarse,11,F11,0.4840649962425232,0.34922484329065456,0.6061232361416277,
31,j,coarse,12,F12,0.4284142553806305,0.3090902299961125,0.4977046252636392,
31,j,coarse,13,F13,0.3912859857082367,0.27375611426029955,0.4837886679766951,
31,j,coarse,14,F14,0.37692347168922424,0.2613438316040396,0.4535257061412047,
31,j,coarse,15,F15,0.3461722731590271,0.23481973093016703,0.41835660301752947,
31,j,coarse,16,F16,0.33817383646965027,0.22796178186318328,0.4185193984986703,
31,j,fine,1,F1,1.4634169340133667,0.882611396271885,1.3688954864889433,
31,j,fine,2,F2,1.341475009918213,0.8120052947751801,1.2135681756195156,
31,j,fine,3,F3,1.4951441287994385,0.9305116595260949,1.3605589872651085,
31,j,fine,4,F4,1.3564473390579224,0.8418935811345161,1.2149311538676049,
31,j,fine,5,F5,1.358284831047058,0.8473391927337027,1.2073391845889785,
31,j,fine,6,F6,1.1352221965789795,0.6833724118577562,0.9952747646601556,
31,j,fine,7,F7,1.0570214986801147,0.6312578879965483,0.9038589667118363,
31,j,fine,8,F8,0.9295855164527893,0.5454923105128474,0.7830850813316066,
31,j,fine,9,F9,0.8606290817260742,0.48992923448890613,0.720020526686126,
31,j,fine,10,F10,0.7592560052871704,0.4209081524728176,0.6129805375782067,
31,j,fine,11,F11,0.7239881753921509,0.3939361458104748,0.5837246754021824,
31,j,fine,12,F12,0.7602189779281616,0.41683729482278437,0.6228655226537612,
31,j,fine,13,F13,0.6231461763381958,0.32643106860940524,0.48416027160807673,
31,j,fine,14,F14,0.6160672307014465,0.3191624370318059,0.4795935027995544,
31,j,fine,15,F15,0.5772590041160583,0.28932363925686677,0.4491982460454539,
31,j,fine,16,F16,0.5164293646812439,0.24937848668142834,0.3912550773270604,
31,j,fine_vs_coarse_log_ratio,1,F1,0.18876599882733486,-0.5162748980582865,0.35337682043661633,0.038980509745127435
31,j,fine_vs_coarse_log_ratio,2,F2,0.2609927756560745,-0.4295827829567176,0.38410495170050624,0.0079960019990005
31,j,fine_vs_coarse_log_ratio,3,F3,0.4308583198989175,-0.19614362998659496,0.5552020696485087,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,4,F4,0.364570851384919,-0.32080197919600806,0.4937283887118997,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,5,F5,0.3660468817225636,-0.3035420509812119,0.4930646514725924,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,6,F6,0.3592748043435819,-0.3227123474445842,0.4522974725195496,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,7,F7,0.30846927586283107,-0.3845194015089871,0.3743786278155259,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,8,F8,0.32357342703334613,-0.33590787772759223,0.33988942828391927,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,9,F9,0.3483360366088263,-0.315670096653653,0.3581265555716997,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,10,F10,0.3185082340161563,-0.3728357412086699,0.3295688531843435,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,11,F11,0.4025558724632103,-0.2669304761094792,0.40337921232801066,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,12,F12,0.5735159067469597,-0.04854837712873161,0.5948460932632317,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,13,F13,0.46534241035615886,-0.25622109611350474,0.464843675706621,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,14,F14,0.4913139243518121,-0.19692497823075517,0.48863369375404975,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,15,F15,0.5113544959578787,-0.2093419751749379,0.5284320191741965,0.0009995002498750624
31,j,fine_vs_coarse_log_ratio,16,F16,0.42337844921873746,-0.3493884604265145,0.40899333894806844,0.0009995002498750624
31,e,coarse,1,F1,6.291298205130452,5.364645939514489,7.78206061060057,
31,e,coarse,2,F2,3.0179294240725008,2.814856279757919,3.2980117648085887,
31,e,coarse,3,F3,2.170508727823794,1.8749837488280958,2.5139905005862238,
31,e,coarse,4,F4,1.5003182286315668,1.2698467498405228,1.8465251483281124,
31,e,coarse,5,F5,1.0544429997835094,0.8804432524517426,1.2965482244516162,
31,e,coarse,6,F6,0.6395222941493734,0.5397403572435987,0.7344626357610441,
31,e,coarse,7,F7,0.4548043388215154,0.37411822477735746,0.5291994670507283,
31,e,coarse,8,F8,0.31283413693466866,0.2541675707320708,0.36318624704769825,
31,e,coarse,9,F9,0.21048956277663552,0.16853390858453934,0.23852356100786246,
31,e,coarse,10,F10,0.1455469265220977,0.12002478673540976,0.16264691765118977,
31,e,coarse,11,F11,0.09411865185187039,0.07446262681887741,0.10380884880972034,
31,e,coarse,12,F12,0.05517479736857583,0.04299106681308407,0.059290451416954576,
31,e,coarse,13,F13,0.031680744289591806,0.024414682146191052,0.03457142108807586,
31,e,coarse,14,F14,0.015292459566005223,0.0112767583257208,0.01705850241801423,
31,e,coarse,15,F15,0.005315752344636728,0.003838581986605551,0.0058576560959976015,
31,e,coarse,16,F16,0.0007226802757220211,0.0005175493727449158,0.000813578824829782,
31,e,fine,1,F1,5.41861400131924,4.975242829254403,6.116718198963897,
31,e,fine,2,F2,2.948951888895051,2.855447869529468,3.0727408615989393,
31,e,fine,3,F3,2.3493692460365523,2.2605739348916662,2.5379416314170795,
31,e,fine,4,F4,1.615020068700356,1.5322299315716281,1.729884307960808,
31,e,fine,5,F5,1.1357906147670882,1.0447444153861032,1.2535302319654913,
31,e,fine,6,F6,0.7608139371435417,0.6919708618622273,0.8067202986430853,
31,e,fine,7,F7,0.5352695122132564,0.47067196289919794,0.5737248896154783,
31,e,fine,8,F8,0.400444525664247,0.33993953436868546,0.42445081220941583,
31,e,fine,9,F9,0.28728049727468385,0.23491869792717368,0.30382052465017784,
31,e,fine,10,F10,0.20489978462515995,0.1612372920049629,0.21315497989597018,
31,e,fine,11,F11,0.14733173074899736,0.11246865479659704,0.15459052416337093,
31,e,fine,12,F12,0.10017724070871593,0.07642870242943618,0.10776200129879945,
31,e,fine,13,F13,0.05640338466485125,0.04091462417210318,0.058362735066532084,
31,e,fine,14,F14,0.028076838708102608,0.01990789667325655,0.029413813432434873,
31,e,fine,15,F15,0.010226641418333432,0.006851916616971942,0.010841744609463988,
31,e,fine,16,F16,0.0013296161159924305,0.0008638221411897433,0.0013797108238589003,
31,e,fine_vs_coarse_log_ratio,1,F1,-0.14932737789309727,-0.294227228366859,-0.025930536743779986,0.04597701149425287
31,e,fine_vs_coarse_log_ratio,2,F2,-0.023121159752427498,-0.10584789391989552,0.04896574678360592,0.5707146426786607
31,e,fine_vs_coarse_log_ratio,3,F3,0.07918530932533552,-0.020911074673025776,0.22999529821721615,0.3548225887056472
31,e,fine_vs_coarse_log_ratio,4,F4,0.07367014500919485,-0.09332085055396286,0.2235538723638023,0.41179410294852575
31,e,fine_vs_coarse_log_ratio,5,F5,0.07431632010724143,-0.07811266938621655,0.21888966914106023,0.351824087956022
31,e,fine_vs_coarse_log_ratio,6,F6,0.17366734787148003,0.0492614434390487,0.29063464353056667,0.0069965017491254375
31,e,fine_vs_coarse_log_ratio,7,F7,0.16290307930145945,0.01133773372777619,0.28105352927458516,0.0069965017491254375
31,e,fine_vs_coarse_log_ratio,8,F8,0.24690210807674376,0.08105800922553513,0.36628809910504684,0.001999000499750125
31,e,fine_vs_coarse_log_ratio,9,F9,0.3110230120076754,0.13855687319297338,0.4267330850634061,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,10,F10,0.34202245045690804,0.15114031626619662,0.43673684628199905,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,11,F11,0.4481304760403896,0.23180860488030552,0.5764748292789336,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,12,F12,0.5964347446016655,0.42703073302662975,0.7380234694819543,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,13,F13,0.5768201078316346,0.33705361208923257,0.7103301340264625,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,14,F14,0.6075851231093142,0.3544145490965679,0.7555372744867125,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,15,F15,0.6543216659775508,0.3736553373364623,0.832101215326633,0.0009995002498750624
31,e,fine_vs_coarse_log_ratio,16,F16,0.6096786395278845,0.28736648459541336,0.7535683918748435,0.0009995002498750624
31,q_enrichment,coarse,1,F1,0.40780878233726703,0.3418385608869816,0.5603014625390145,
31,q_enrichment,coarse,2,F2,0.7370470805857035,0.684103468006655,0.9032984957189889,
31,q_enrichment,coarse,3,F3,0.9431790860588337,0.895902388924977,1.0848194877672859,
31,q_enrichment,coarse,4,F4,1.0333225822392047,0.9638382143912541,1.2381977596459117,
31,q_enrichment,coarse,5,F5,1.083013934546388,1.0231287875002306,1.28028193704625,
31,q_enrichment,coarse,6,F6,0.9627056642151686,0.9119992569705847,1.0960749986659764,
31,q_enrichment,coarse,7,F7,0.9964159024605672,0.9685805710490469,1.10241431754443,
31,q_enrichment,coarse,8,F8,1.0013854520381988,0.9578649018486757,1.0914429820159701,
31,q_enrichment,coarse,9,F9,1.0104648791846704,0.9647899785791708,1.087492400091576,
31,q_enrichment,coarse,10,F10,1.066729029014942,0.977726938874173,1.1686751287222932,
31,q_enrichment,coarse,11,F11,1.1002785315559003,1.026916971477426,1.1573337915464055,
31,q_enrichment,coarse,12,F12,1.0923564666111463,0.983401445908118,1.1221468522880076,
31,q_enrichment,coarse,13,F13,1.1757780018681274,1.0260112314274015,1.2389337164870469,
31,q_enrichment,coarse,14,F14,1.2618688402195768,1.0981373947748103,1.3229472123169561,
31,q_enrichment,coarse,15,F15,1.3611715747162132,1.159292791807131,1.4429480472200344,
31,q_enrichment,coarse,16,F16,0.7664741923480918,0.6456797503616205,0.8181777166013118,
31,q_enrichment,fine,1,F1,0.2772827210225204,0.2525987771239713,0.36881959414489907,
31,q_enrichment,fine,2,F2,0.5030930003881381,0.48062341493767463,0.6475763327138648,
31,q_enrichment,fine,3,F3,0.7097886203995342,0.6963366867568207,0.9098090374484378,
31,q_enrichment,fine,4,F4,0.7732122204893873,0.7606754762108923,0.9677293934302379,
31,q_enrichment,fine,5,F5,0.8147673926749037,0.825650591748003,0.9837683707575429,
31,q_enrichment,fine,6,F6,0.8026094770915464,0.7930310227128529,0.9404521089292495,
31,q_enrichment,fine,7,F7,0.8210877008993914,0.8181919935468417,0.9280967160723845,
31,q_enrichment,fine,8,F8,0.8935727166178432,0.8866217058779186,0.9797820628565049,
31,q_enrichment,fine,9,F9,0.9542020714681142,0.9338615890330948,1.0188355429966303,
31,q_enrichment,fine,10,F10,1.0411302671021003,1.0022585906178259,1.0713279640508035,
31,q_enrichment,fine,11,F11,1.192552241781407,1.1191679043188356,1.2240061248614735,
31,q_enrichment,fine,12,F12,1.3863146643827422,1.3065303606000311,1.446763069334631,
31,q_enrichment,fine,13,F13,1.4524132372198078,1.3177208822567428,1.446544136758305,
31,q_enrichment,fine,14,F14,1.6048086125928624,1.4243903469028896,1.6204029380973026,
31,q_enrichment,fine,15,F15,1.784528784761432,1.4965658135149493,1.8269765282847126,
31,q_enrichment,fine,16,F16,0.98863627110827,0.8002049064564111,0.9914507212507501,
31,q_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.3857607546161169,-0.5569900223130576,-0.16839066127803104,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.3818767271035997,-0.4786068021272318,-0.1931694636327823,0.0009995002498750624
31,q_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.28428896762612715,-0.3493469641861562,-0.07602128112217854,0.0009995002498750624
