condition,optimizer,loss,batch,batch_size,lr,seed,step,population_raw_loss,population_reweighted_loss,all_accuracy,common_accuracy,tail_accuracy,internal_accuracy,common_loss,tail_loss,A_group_accuracy,B_group_accuracy,C_group_accuracy,D_group_accuracy,all_groups_full_accuracy,all_examples_full_accuracy,Bqk_norm,to_K_accuracy,to_K_loss,from_K_accuracy,from_K_loss,internal_loss,E_top1_energy,E_effective_rank,E_condition_nonzero,Bqk_top1_energy,Bqk_effective_rank,Bqk_condition_nonzero,Q_out_top1_energy,Q_out_effective_rank,Q_out_condition_nonzero,Final_h_top1_energy,Final_h_effective_rank,Final_h_condition_nonzero,batch_unique_fraction,batch_tail_fraction,batch_internal_fraction,hidden_grad_top1_energy,hidden_grad_effective_rank,hidden_grad_condition_nonzero,hidden_update_top1_energy,hidden_update_effective_rank,hidden_update_condition_nonzero,E_grad_top1_energy,E_grad_effective_rank,E_grad_condition_nonzero,E_update_top1_energy,E_update_effective_rank,E_update_condition_nonzero
withK_uniform,muon,raw,64,64,0.03,2,146,0.008658656850457191,0.007217986509203911,1.0,1.0,1.0,1.0,0.0020650122314691544,0.010856539011001587,1.0,1.0,1.0,1.0,1.0,1.0,15.04499340057373,1.0,0.018743349239230156,1.0,0.0003785344597417861,0.015134209766983986,0.5498097538948059,3.2397565841674805,2.1042840480804443,0.522132933139801,2.782719612121582,133.72093200683594,0.6988171935081482,2.300071954727173,15.6014986038208,0.6459398865699768,2.4095489978790283,10.992884635925293,1.0,0.703125,0.203125,0.9034899473190308,1.3959511518478394,66.099365234375,0.31148210167884827,3.9501640796661377,1.2292463779449463,0.8470579981803894,1.587098240852356,15.71806812286377,0.6348023414611816,2.5553784370422363,4.285172939300537
withK_uniform,muon,raw,64,64,0.03,2,147,0.011233960278332233,0.011344962753355503,1.0,1.0,1.0,1.0,0.00152673595584929,0.014469701796770096,1.0,1.0,1.0,1.0,1.0,1.0,15.130544662475586,1.0,0.010456949472427368,1.0,0.00034479628084227443,0.03378929942846298,0.5504867434501648,3.236821174621582,2.106904983520508,0.5195035934448242,2.7890548706054688,116.5196762084961,0.7002118229866028,2.298189878463745,14.846014976501465,0.652800440788269,2.3827507495880127,11.157876014709473,0.9375,0.796875,0.203125,0.4596295952796936,3.166036605834961,3.556856870651245,0.30487963557243347,3.9380626678466797,1.2860559225082397,0.586742639541626,2.795073986053467,4.231016159057617,0.6314632296562195,2.6679763793945312,3.6367459297180176
withK_uniform,muon,raw,64,64,0.03,2,148,0.014965064823627472,0.01623057946562767,1.0,1.0,1.0,1.0,0.0018824953585863113,0.019325921311974525,1.0,1.0,1.0,1.0,1.0,1.0,15.241188049316406,1.0,0.00610646465793252,1.0,0.00034278337261639535,0.05306822806596756,0.5510430335998535,3.2343947887420654,2.108746290206909,0.5153997540473938,2.7982466220855713,102.947021484375,0.7023376226425171,2.2934741973876953,14.198650360107422,0.6580713391304016,2.3560099601745605,11.279319763183594,1.0,0.609375,0.203125,0.6856527924537659,2.331821918487549,14.96728229522705,0.31246644258499146,3.930365562438965,1.271782398223877,0.6785746216773987,2.434891939163208,7.267217636108398,0.6116251945495605,2.7536001205444336,3.5770652294158936
withK_uniform,muon,raw,64,64,0.03,2,149,0.01010064221918583,0.010321029461920261,1.0,1.0,1.0,1.0,0.003857821924611926,0.012181582860648632,1.0,1.0,1.0,1.0,1.0,1.0,15.360862731933594,1.0,0.008557925000786781,1.0,0.0003897322458215058,0.03106517717242241,0.5513970851898193,3.2328379154205322,2.109482765197754,0.5119543671607971,2.805755615234375,91.75263977050781,0.7040649056434631,2.290010929107666,13.604976654052734,0.6532614231109619,2.3672711849212646,11.242692947387695,0.9375,0.734375,0.1875,0.8449692726135254,1.613271951675415,48.3641471862793,0.32513803243637085,3.9264187812805176,1.277978539466858,0.8847354650497437,1.5178563594818115,43.001304626464844,0.5093356966972351,3.1339502334594727,2.740492582321167
withK_uniform,muon,raw,64,64,0.03,2,150,0.006268726661801338,0.005355254281312227,1.0,1.0,1.0,1.0,0.006295176222920418,0.006259910296648741,1.0,1.0,1.0,1.0,1.0,1.0,15.442642211914062,1.0,0.0126630375161767,1.0,0.0004578768857754767,0.01149611547589302,0.5514432191848755,3.2326650619506836,2.1078739166259766,0.5100551843643188,2.809959888458252,82.24673461914062,0.7052181363105774,2.2889673709869385,13.006892204284668,0.6486210823059082,2.3789098262786865,11.248865127563477,0.875,0.75,0.21875,0.8239689469337463,1.6622422933578491,58.19123077392578,0.3372320234775543,3.8952269554138184,1.320203423500061,0.8825094699859619,1.4735350608825684,41.31584930419922,0.5724857449531555,2.899322509765625,3.567488670349121
withK_uniform,muon,raw,64,64,0.03,2,151,0.004929488990455866,0.004495949950069189,1.0,1.0,1.0,1.0,0.0027133284602314234,0.00566820940002799,1.0,1.0,1.0,1.0,1.0,1.0,15.56903076171875,1.0,0.00796426460146904,1.0,0.0005221105529926717,0.010709470137953758,0.551641583442688,3.231997013092041,2.106402635574341,0.5077759623527527,2.814865827560425,74.24678802490234,0.7064595818519592,2.287155866622925,12.509761810302734,0.653236448764801,2.358933210372925,11.373083114624023,0.9375,0.78125,0.171875,0.8826636672019958,1.5515224933624268,44.99287414550781,0.3241593539714813,3.937601327896118,1.244228720664978,0.9114891290664673,1.4264070987701416,20.49828338623047,0.5306450128555298,2.997668743133545,3.9512550830841064
withK_uniform,muon,raw,64,64,0.03,2,152,0.005341297946870327,0.004222559276968241,1.0,1.0,1.0,1.0,0.0018032665830105543,0.006520641967654228,1.0,1.0,1.0,1.0,1.0,1.0,15.700900077819824,1.0,0.013172471895813942,1.0,0.0006826851749792695,0.006827350240200758,0.5518866181373596,3.231171131134033,2.1053011417388916,0.5069653987884521,2.816741466522217,67.47142791748047,0.707000732421875,2.2877626419067383,12.039046287536621,0.6556054353713989,2.3588051795959473,11.46799373626709,1.0,0.703125,0.203125,0.6820772886276245,2.1540870666503906,11.257044792175293,0.3469102382659912,3.893832206726074,1.3638060092926025,0.686330258846283,2.2804486751556396,7.816208839416504,0.504710853099823,2.973646640777588,4.614177703857422
withK_uniform,muon,raw,64,64,0.03,2,153,0.0064543685875833035,0.004936497658491135,1.0,1.0,1.0,1.0,0.0022817677818238735,0.00784523505717516,1.0,1.0,1.0,1.0,1.0,1.0,15.82013988494873,1.0,0.017079468816518784,1.0,0.0009576167794875801,0.006822772789746523,0.5522833466529846,3.2296652793884277,2.1056134700775146,0.5076144933700562,2.8157858848571777,61.22645568847656,0.7067692875862122,2.2913949489593506,11.560210227966309,0.6622993350028992,2.3415141105651855,11.614039421081543,1.0,0.734375,0.25,0.8203356266021729,1.7052546739578247,24.131832122802734,0.3280329406261444,3.918928861618042,1.2913970947265625,0.8828853964805603,1.543678641319275,12.69110107421875,0.6043083071708679,2.7390477657318115,4.256253719329834
withK_uniform,muon,raw,64,64,0.03,2,154,0.010685369372367859,0.007418690249323845,1.0,1.0,1.0,1.0,0.0035025826655328274,0.013079631142318249,1.0,1.0,1.0,1.0,1.0,1.0,15.917646408081055,1.0,0.033552125096321106,1.0,0.0015902569284662604,0.00600883923470974,0.5526737570762634,3.228159189224243,2.106250524520874,0.5110639333724976,2.809251546859741,55.41666793823242,0.7040675282478333,2.3047094345092773,10.982232093811035,0.6634470224380493,2.3421177864074707,11.58708381652832,1.0,0.78125,0.203125,0.5097438097000122,2.9067468643188477,5.089501857757568,0.29853561520576477,3.9365241527557373,1.2698438167572021,0.7202643156051636,2.155261516571045,10.799933433532715,0.6852145791053772,2.4629101753234863,4.697159767150879
withK_uniform,muon,raw,64,64,0.03,2,155,0.007138415239751339,0.00632838997989893,1.0,1.0,1.0,1.0,0.0045797256752848625,0.007991311140358448,1.0,1.0,1.0,1.0,1.0,1.0,15.981890678405762,1.0,0.01280859112739563,1.0,0.0017340825870633125,0.012276903726160526,0.5532317161560059,3.225832223892212,2.108306646347046,0.5129522085189819,2.806211471557617,49.12875747680664,0.7008655071258545,2.3214797973632812,10.332236289978027,0.673889696598053,2.3078370094299316,11.70390510559082,1.0,0.75,0.296875,0.8134501576423645,1.8531755208969116,6.72488260269165,0.285574734210968,3.964667797088623,1.1984645128250122,0.8638970255851746,1.6851398944854736,8.874272346496582,0.7354887127876282,2.2797467708587646,4.2828192710876465
withK_uniform,muon,raw,64,64,0.03,2,156,0.017714621499180794,0.01918451488018036,1.0,1.0,1.0,1.0,0.0027308568824082613,0.022709211334586143,1.0,1.0,1.0,1.0,1.0,1.0,16.053707122802734,1.0,0.007425365969538689,1.0,0.001004401477985084,0.061424318701028824,0.5537286996841431,3.2236671447753906,2.110553026199341,0.5142132043838501,2.804643154144287,46.29863357543945,0.6958587169647217,2.344923973083496,9.782211303710938,0.6721707582473755,2.310347557067871,11.470734596252441,1.0,0.671875,0.21875,0.6280028820037842,2.584394931793213,7.604898929595947,0.2796036899089813,3.9701039791107178,1.1785444021224976,0.862065851688385,1.671557903289795,6.731512546539307,0.7072757482528687,2.261603355407715,5.303075313568115
withK_uniform,muon,raw,64,64,0.03,2,157,0.01598750613629818,0.01718645915389061,1.0,1.0,1.0,1.0,0.001994516933336854,0.020651835948228836,1.0,1.0,1.0,1.0,1.0,1.0,16.055816650390625,1.0,0.007594836875796318,1.0,0.0014177098637446761,0.05351976677775383,0.5543198585510254,3.2213456630706787,2.105663537979126,0.5149781703948975,2.8036935329437256,43.8011474609375,0.6948325037956238,2.3522088527679443,9.536697387695312,0.6818132996559143,2.2763774394989014,12.028702735900879,1.0,0.78125,0.234375,0.8491005897521973,1.538803219795227,100.66683959960938,0.33757081627845764,3.9004507064819336,1.3635036945343018,0.9015027284622192,1.3825370073318481,100.4846420288086,0.8768404126167297,1.5234936475753784,22.119632720947266
withK_uniform,muon,raw,64,64,0.03,2,158,0.02292954921722412,0.024403255432844162,1.0,1.0,1.0,1.0,0.001834670314565301,0.029961174353957176,1.0,1.0,1.0,1.0,1.0,1.0,16.05515480041504,1.0,0.012613605707883835,1.0,0.0028597970958799124,0.07338500022888184,0.5544541478157043,3.2210543155670166,2.100532054901123,0.5130607485771179,2.8090312480926514,38.78761672973633,0.6932837963104248,2.3643503189086914,9.035457611083984,0.6764752268791199,2.2932000160217285,12.032402992248535,1.0,0.8125,0.1875,0.699146032333374,2.259753942489624,23.264789581298828,0.32821717858314514,3.8797056674957275,1.4010730981826782,0.8205441236495972,1.695509672164917,41.72142028808594,0.8931800723075867,1.4952492713928223,13.875930786132812
withK_uniform,muon,raw,64,64,0.03,2,159,0.012339191511273384,0.012307338416576385,1.0,1.0,1.0,1.0,0.004160796292126179,0.015065323561429977,1.0,1.0,1.0,1.0,1.0,1.0,16.04462242126465,1.0,0.012562163174152374,1.0,0.005640050396323204,0.025514502078294754,0.5541563034057617,3.222745895385742,2.095090389251709,0.5109356045722961,2.8142948150634766,35.99712371826172,0.6912912130355835,2.377596855163574,8.620817184448242,0.6789979338645935,2.2861452102661133,12.15017318725586,1.0,0.84375,0.296875,0.7582799196243286,1.9499950408935547,26.359922409057617,0.29613590240478516,3.940721273422241,1.2623751163482666,0.7856157422065735,1.8035645484924316,29.078554153442383,0.9292975664138794,1.3745501041412354,12.2210693359375
withK_uniform,muon,raw,64,64,0.03,2,160,0.010362200438976288,0.009406410157680511,1.0,1.0,1.0,1.0,0.008151359856128693,0.011099147610366344,1.0,1.0,1.0,1.0,1.0,1.0,16.03965950012207,1.0,0.017052732408046722,1.0,0.006465422920882702,0.011465225368738174,0.5538267493247986,3.2244763374328613,2.0926144123077393,0.5064404010772705,2.8251001834869385,32.28445053100586,0.6900038123130798,2.3886098861694336,8.239825248718262,0.6781236529350281,2.2892849445343018,12.04160213470459,1.0,0.796875,0.203125,0.7391449809074402,2.1859991550445557,8.683889389038086,0.3490432798862457,3.8477842807769775,1.4494824409484863,0.8069692850112915,1.8174782991409302,8.091675758361816,0.9014613628387451,1.5101807117462158,9.14512825012207
withK_uniform,muon,raw,64,64,0.03,2,161,0.013749650679528713,0.012144913896918297,1.0,1.0,1.0,1.0,0.0023585171438753605,0.017546696588397026,1.0,1.0,1.0,1.0,1.0,1.0,16.04518699645996,1.0,0.024982810020446777,1.0,0.004610866773873568,0.020794060081243515,0.5536524653434753,3.2254929542541504,2.0931453704833984,0.5026711821556091,2.8331470489501953,31.06640625,0.6899617314338684,2.3932223320007324,8.003595352172852,0.6824100017547607,2.280487060546875,11.983475685119629,0.9375,0.703125,0.1875,0.6943655610084534,1.9459679126739502,13.715392112731934,0.315471351146698,3.8970513343811035,1.3787449598312378,0.9484701156616211,1.2776732444763184,16.714134216308594,0.8502223491668701,1.7366288900375366,7.273919582366943
withK_uniform,muon,raw,64,64,0.03,2,162,0.02114737033843994,0.016353387385606766,1.0,1.0,1.0,1.0,0.001844407175667584,0.02758168987929821,1.0,1.0,1.0,1.0,1.0,1.0,16.039968490600586,1.0,0.05470523610711098,1.0,0.008327558636665344,0.013229125179350376,0.5536471009254456,3.2256715297698975,2.0947930812835693,0.4993046224117279,2.8405420780181885,29.644594192504883,0.6894626617431641,2.400432825088501,7.72378396987915,0.6825628280639648,2.2862257957458496,11.843005180358887,1.0,0.78125,0.328125,0.6141910552978516,2.434540033340454,19.149763107299805,0.29999226331710815,3.914586067199707,1.3310950994491577,0.498239129781723,2.740093469619751,4.145263195037842,0.8114525079727173,1.9168949127197266,7.109176158905029
withK_uniform,muon,raw,64,64,0.03,2,163,0.012198930606245995,0.011711066588759422,1.0,1.0,1.0,1.0,0.002560997847467661,0.015411575324833393,1.0,1.0,1.0,1.0,1.0,1.0,16.06279754638672,1.0,0.015613989904522896,1.0,0.006120846141129732,0.020940041169524193,0.5547089576721191,3.220856189727783,2.099303960800171,0.4949251711368561,2.8500375747680664,27.949201583862305,0.6911593079566956,2.399980068206787,7.454442024230957,0.6809709072113037,2.29236102104187,11.708045959472656,1.0,0.75,0.1875,0.8506515026092529,1.5449777841567993,74.50920867919922,0.3139033317565918,3.9269988536834717,1.2909083366394043,0.9132166504859924,1.376012921333313,28.245220184326172,0.6771661043167114,2.528162956237793,4.85586404800415
withK_uniform,muon,raw,64,64,0.03,2,164,0.013974186033010483,0.014828798361122608,1.0,1.0,1.0,1.0,0.00367210665717721,0.017408212646842003,1.0,1.0,1.0,1.0,1.0,1.0,16.08091163635254,1.0,0.007991903461515903,1.0,0.00490697892382741,0.03809088468551636,0.5557354092597961,3.2160825729370117,2.103809356689453,0.49108389019966125,2.858327865600586,26.480548858642578,0.6926734447479248,2.4000658988952637,7.201850414276123,0.6744667291641235,2.309858798980713,11.604962348937988,1.0,0.734375,0.28125,0.7005355954170227,2.476897954940796,3.9563512802124023,0.300870418548584,3.9005818367004395,1.3446074724197388,0.719821572303772,2.4016799926757812,3.7426555156707764,0.6660563349723816,2.5784871578216553,4.579090595245361
withK_uniform,muon,raw,64,64,0.03,2,165,0.02427748590707779,0.026199471205472946,1.0,1.0,1.0,1.0,0.004725814331322908,0.03079470992088318,1.0,1.0,1.0,1.0,1.0,1.0,16.10431480407715,1.0,0.01082359254360199,1.0,0.0038358105812221766,0.0786147341132164,0.5564579367637634,3.2126200199127197,2.1078341007232666,0.4873667061328888,2.86631441116333,25.1033992767334,0.6940711140632629,2.4004485607147217,6.964361190795898,0.6678085923194885,2.327831268310547,11.5587739944458,0.9375,0.6875,0.25,0.7380383610725403,2.272737979888916,5.079426288604736,0.3192516267299652,3.91172194480896,1.29414963722229,0.8050241470336914,1.9050190448760986,9.198095321655273,0.6093305945396423,2.8595008850097656,3.595781087875366
withK_uniform,muon,raw,64,64,0.03,2,166,0.015574948862195015,0.014500974677503109,1.0,1.0,1.0,1.0,0.0026869329158216715,0.019870953634381294,1.0,1.0,1.0,1.0,1.0,1.0,16.12934112548828,1.0,0.023092780262231827,1.0,0.005802924279123545,0.02760116569697857,0.556523859500885,3.212100028991699,2.109673500061035,0.48395365476608276,2.8736441135406494,23.84952735900879,0.6949600577354431,2.4026522636413574,6.737509250640869,0.6566020846366882,2.3632161617279053,11.337035179138184,1.0,0.859375,0.21875,0.8381029963493347,1.6554012298583984,47.44342803955078,0.32050034403800964,3.9391520023345947,1.2666072845458984,0.8894708752632141,1.5366805791854858,20.120824813842773,0.5910150408744812,2.9583797454833984,3.0587751865386963
withK_uniform,muon,raw,64,64,0.03,2,167,0.01770576648414135,0.013775352388620377,1.0,1.0,1.0,1.0,0.002388270106166601,0.02281160093843937,1.0,1.0,1.0,1.0,1.0,1.0,16.1695556640625,1.0,0.045218683779239655,1.0,0.008268964476883411,0.009066457860171795,0.556282103061676,3.2129011154174805,2.110518455505371,0.480324387550354,2.881507158279419,22.55547523498535,0.6960709095001221,2.403980016708374,6.523080825805664,0.6457597613334656,2.395895004272461,11.198891639709473,1.0,0.78125,0.296875,0.8076730370521545,1.80233895778656,14.554840087890625,0.3271001875400543,3.9117488861083984,1.3260645866394043,0.8474178910255432,1.715987205505371,16.999042510986328,0.4673599898815155,3.2214255332946777,3.3598532676696777
withK_uniform,muon,raw,64,64,0.03,2,168,0.012152882292866707,0.009410882368683815,1.0,1.0,1.0,1.0,0.0022081369534134865,0.01546779740601778,1.0,1.0,1.0,1.0,1.0,1.0,16.2159481048584,1.0,0.0313468873500824,1.0,0.005637891124933958,0.005988859571516514,0.5562110543251038,3.212820529937744,2.1131651401519775,0.4755440652370453,2.8901658058166504,21.771217346191406,0.6979355812072754,2.400437831878662,6.389697074890137,0.6364444494247437,2.4178946018218994,11.128700256347656,1.0,0.703125,0.28125,0.752653181552887,1.9629244804382324,10.077227592468262,0.3282606899738312,3.883378505706787,1.4165961742401123,0.8991632461547852,1.5077072381973267,8.614233016967773,0.45105448365211487,3.2370474338531494,3.321019411087036
withK_uniform,muon,raw,64,64,0.03,2,169,0.009649147279560566,0.0074532050639390945,1.0,1.0,1.0,1.0,0.0020606331527233124,0.012178651988506317,1.0,1.0,1.0,1.0,1.0,1.0,16.260229110717773,1.0,0.025020744651556015,1.0,0.004047149792313576,0.005481545347720385,0.5562381148338318,3.2122271060943604,2.1168391704559326,0.4712090790271759,2.897573947906494,21.079923629760742,0.6999139189720154,2.3958945274353027,6.275206565856934,0.6263006925582886,2.4396824836730957,11.044465065002441,1.0,0.8125,0.359375,0.7714393734931946,1.9289355278015137,7.872371196746826,0.3144586682319641,3.884896755218506,1.4194384813308716,0.8885762095451355,1.5806978940963745,6.99489688873291,0.43482571840286255,3.275388240814209,3.2217187881469727
withK_uniform,muon,raw,64,64,0.03,2,170,0.007640342228114605,0.006898387335240841,1.0,1.0,1.0,1.0,0.002732746535912156,0.009276207536458969,1.0,1.0,1.0,1.0,1.0,1.0,16.323266983032227,1.0,0.01283402368426323,1.0,0.0028687415178865194,0.01198986079543829,0.5565174221992493,3.2104969024658203,2.1216063499450684,0.46713441610336304,2.904413938522339,20.345117568969727,0.7024123668670654,2.3894972801208496,6.156388282775879,0.621928870677948,2.4364254474639893,11.056961059570312,1.0,0.75,0.203125,0.8384159803390503,1.717118501663208,43.523681640625,0.3290805220603943,3.9023313522338867,1.3768316507339478,0.8294727802276611,1.807347059249878,10.770855903625488,0.41818729043006897,3.4017443656921387,2.739557981491089
withK_uniform,muon,raw,64,64,0.03,2,171,0.00911310501396656,0.008724963292479515,1.0,1.0,1.0,1.0,0.0019129905849695206,0.01151314377784729,1.0,1.0,1.0,1.0,1.0,1.0,16.39142417907715,1.0,0.011830097064375877,1.0,0.0030908812768757343,0.01844055950641632,0.5567530393600464,3.2089180946350098,2.1263279914855957,0.4636986255645752,2.9099225997924805,19.647777557373047,0.7048929929733276,2.3829851150512695,6.041801929473877,0.6127362847328186,2.4509212970733643,10.98886489868164,1.0,0.671875,0.296875,0.662532389163971,2.355501651763916,8.067656517028809,0.31954342126846313,3.8627419471740723,1.441099762916565,0.6198554039001465,2.4651334285736084,4.4160685539245605,0.4240638315677643,3.3835811614990234,2.774268388748169
withK_uniform,muon,raw,64,64,0.03,2,172,0.014140552841126919,0.015223905444145203,1.0,1.0,1.0,1.0,0.0020202307496219873,0.018180660903453827,1.0,1.0,1.0,1.0,1.0,1.0,16.463687896728516,1.0,0.006557085085660219,1.0,0.003415795275941491,0.04317353665828705,0.5569607615470886,3.2074804306030273,2.1305058002471924,0.4609402120113373,2.914076805114746,18.998027801513672,0.7073025107383728,2.376519203186035,5.932963848114014,0.6046001315116882,2.4569010734558105,10.943655014038086,1.0,0.84375,0.234375,0.847908616065979,1.6772053241729736,12.304424285888672,0.3416052460670471,3.896822214126587,1.3654764890670776,0.5611608624458313,3.013561725616455,3.215099573135376,0.3723045587539673,3.4796390533447266,2.3954474925994873
withK_uniform,muon,raw,64,64,0.03,2,173,0.008985815569758415,0.009103447198867798,1.0,1.0,1.0,1.0,0.001125819399021566,0.011605813167989254,1.0,1.0,1.0,1.0,1.0,1.0,16.539873123168945,1.0,0.008162389509379864,1.0,0.0022114471066743135,0.023357976227998734,0.5570861101150513,3.2064197063446045,2.133671998977661,0.4588988423347473,2.916872978210449,18.393667221069336,0.709574282169342,2.3704144954681396,5.828276634216309,0.5902884602546692,2.486697196960449,10.747682571411133,1.0,0.6875,0.234375,0.938326895236969,1.3174468278884888,19.555879592895508,0.333585262298584,3.9269356727600098,1.272038221359253,0.816567599773407,1.9251991510391235,5.270942687988281,0.42384400963783264,3.5261926651000977,2.178607702255249
withK_uniform,muon,raw,64,64,0.03,2,174,0.007083688862621784,0.006273410748690367,1.0,1.0,1.0,1.0,0.0016549499705433846,0.008893268182873726,1.0,1.0,1.0,1.0,1.0,1.0,16.619937896728516,1.0,0.012755637057125568,1.0,0.0016048956895247102,0.012369326315820217,0.5571244955062866,3.205852746963501,2.1360530853271484,0.4576027989387512,2.91829252243042,17.839385986328125,0.711631715297699,2.364917039871216,5.729462623596191,0.5744436979293823,2.5216500759124756,10.489274978637695,0.9375,0.84375,0.203125,0.9182220697402954,1.4132660627365112,12.966825485229492,0.32590845227241516,3.897522449493408,1.3747223615646362,0.8050692081451416,1.8498237133026123,9.892335891723633,0.4139276444911957,3.53893780708313,2.259535074234009
withK_uniform,muon,raw,64,64,0.03,2,175,0.00900726392865181,0.006328245624899864,1.0,1.0,1.0,1.0,0.006189484149217606,0.009946524165570736,1.0,1.0,1.0,1.0,1.0,1.0,16.704044342041016,1.0,0.027760395780205727,1.0,0.001403344445861876,0.005461972206830978,0.5571261644363403,3.2055718898773193,2.1381802558898926,0.4570702910423279,2.9183661937713623,17.323776245117188,0.7135366797447205,2.3597896099090576,5.636135101318359,0.5593711137771606,2.5575180053710938,10.244393348693848,0.9375,0.71875,0.375,0.5864934921264648,2.8102164268493652,3.148444175720215,0.34204980731010437,3.8986334800720215,1.3390495777130127,0.5443530678749084,2.8507416248321533,3.6815648078918457,0.38794660568237305,3.4508538246154785,2.553367853164673
withK_uniform,muon,raw,64,64,0.03,2,176,0.008517161011695862,0.006152266636490822,1.0,1.0,1.0,1.0,0.004683768376708031,0.009794957935810089,1.0,1.0,1.0,1.0,1.0,1.0,16.792049407958984,1.0,0.02507142350077629,1.0,0.001155970385298133,0.006685279309749603,0.5574148893356323,3.2041592597961426,2.140768527984619,0.45727890729904175,2.9171152114868164,16.85085678100586,0.7156068086624146,2.3536641597747803,5.552000522613525,0.5534886717796326,2.5669925212860107,10.240730285644531,1.0,0.734375,0.375,0.872896134853363,1.6346954107284546,9.500343322753906,0.29219135642051697,3.9409279823303223,1.2615232467651367,0.8289151191711426,1.8372896909713745,6.717800617218018,0.41152530908584595,3.584977626800537,2.054779291152954
withK_uniform,muon,raw,64,64,0.03,2,177,0.00691982451826334,0.005957215093076229,1.0,1.0,1.0,1.0,0.0014245412312448025,0.008751585148274899,1.0,1.0,1.0,1.0,1.0,1.0,16.88394546508789,1.0,0.013658089563250542,1.0,0.0010555798653513193,0.011910048313438892,0.5579749941825867,3.2016971111297607,2.1441872119903564,0.4581824243068695,2.9146227836608887,16.41077423095703,0.7178075909614563,2.3466415405273438,5.476417541503906,0.5598768591880798,2.5607261657714844,10.344754219055176,1.0,0.796875,0.28125,0.8521323204040527,1.766913652420044,5.968499660491943,0.3224899470806122,3.903146505355835,1.3342455625534058,0.8133457899093628,1.945729374885559,4.836272716522217,0.5294371247291565,3.107025384902954,3.4542150497436523
withK_uniform,muon,raw,64,64,0.03,2,178,0.0065748002380132675,0.006041096057742834,1.0,1.0,1.0,1.0,0.0011537766549736261,0.008381808176636696,1.0,1.0,1.0,1.0,1.0,1.0,16.979808807373047,1.0,0.010310733690857887,1.0,0.0010932179866358638,0.013802031986415386,0.5584734082221985,3.199554443359375,2.1475300788879395,0.45976462960243225,2.910895824432373,16.000818252563477,0.7199225425720215,2.3397247791290283,5.404516220092773,0.5617937445640564,2.5700113773345947,10.368461608886719,1.0,0.703125,0.3125,0.6153810620307922,2.600942611694336,6.7238922119140625,0.33351266384124756,3.878235101699829,1.4293164014816284,0.5947466492652893,2.6156063079833984,5.910650253295898,0.5810235738754272,2.882082462310791,3.8708860874176025
withK_uniform,muon,raw,64,64,0.03,2,179,0.0060840779915452,0.006013651844114065,1.0,1.0,1.0,1.0,0.0015975739806890488,0.007579578552395105,1.0,1.0,1.0,1.0,1.0,1.0,17.079471588134766,1.0,0.006577060557901859,1.0,0.0013170159654691815,0.015125218778848648,0.5588191151618958,3.1980836391448975,2.150636911392212,0.4619481861591339,2.905975341796875,15.626151084899902,0.7219057679176331,2.333116292953491,5.335787296295166,0.5570315718650818,2.5757064819335938,10.378954887390137,1.0,0.796875,0.25,0.7100031971931458,2.259446144104004,15.795482635498047,0.337537944316864,3.897447109222412,1.3565367460250854,0.7162737250328064,2.1995344161987305,12.430432319641113,0.5777878761291504,2.8353323936462402,3.6248202323913574
withK_uniform,muon,raw,64,64,0.03,2,180,0.008384624496102333,0.008281555026769638,1.0,1.0,1.0,1.0,0.0018322169780731201,0.010568760335445404,1.0,1.0,1.0,1.0,1.0,1.0,17.183055877685547,1.0,0.00910611730068922,1.0,0.0015717371134087443,0.021288907155394554,0.5590664148330688,3.19698166847229,2.1532809734344482,0.4646953344345093,2.8999085426330566,15.27618408203125,0.7238271236419678,2.3266241550445557,5.268376350402832,0.5477668642997742,2.5892257690429688,10.33838176727295,1.0,0.640625,0.25,0.8406318426132202,1.7414506673812866,24.43174934387207,0.32222020626068115,3.9175102710723877,1.3033556938171387,0.74648517370224,2.025876998901367,8.450037956237793,0.5547525882720947,2.89054536819458,3.5725064277648926
withK_uniform,muon,raw,64,64,0.03,2,181,0.007235377095639706,0.005900681484490633,1.0,1.0,1.0,1.0,0.00114748056512326,0.009264674969017506,1.0,1.0,1.0,1.0,1.0,1.0,17.290267944335938,1.0,0.01657824218273163,1.0,0.0010206321021541953,0.01032199990004301,0.5591558218002319,3.1965746879577637,2.1546103954315186,0.46789637207984924,2.8927807807922363,14.952082633972168,0.7255545258522034,2.3208274841308594,5.202223777770996,0.5334226489067078,2.6170735359191895,10.115279197692871,1.0,0.71875,0.296875,0.9421765804290771,1.278493881225586,22.00381088256836,0.35077914595603943,3.835540294647217,1.5306631326675415,0.8751266002655029,1.5569034814834595,13.816916465759277,0.49302175641059875,3.322084426879883,2.384859085083008
